@relation training_easy_maps.arff

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosthx numeric
@attribute Gosthy numeric
@attribute DirToGhost1{North,South,East,West,Stop}
@attribute DirToGhost2{North,South,East,West,Stop}
@attribute DirToGhost3{North,South,East,West,Stop}
@attribute DirToGhost4{North,South,East,West,Stop}
@attribute Move{North,South,East,West,Stop}

@data
13,13,1,1,1,1,13,6,West,West,South,Stop,South
13,12,1,1,1,1,13,6,West,West,South,Stop,South
13,11,1,1,1,1,13,6,West,West,South,Stop,South
13,10,1,1,1,1,13,6,West,West,South,Stop,South
13,9,1,1,1,1,13,6,West,West,South,Stop,South
13,8,1,1,1,1,13,6,West,West,South,Stop,South
13,7,1,1,1,1,5,6,West,West,Stop,Stop,West
13,6,1,1,1,1,5,6,West,West,Stop,Stop,West
12,6,1,1,1,1,5,6,West,West,Stop,Stop,West
11,6,1,1,1,1,5,6,West,West,Stop,Stop,West
10,6,1,1,1,1,5,6,West,West,Stop,Stop,West
9,6,1,1,1,1,5,6,West,West,Stop,Stop,West
8,6,1,1,1,1,5,6,West,West,Stop,Stop,West
7,6,1,1,1,1,5,6,West,West,Stop,Stop,West
6,6,1,1,1,1,5,12,Stop,North,Stop,Stop,North
5,6,1,1,1,1,5,12,Stop,North,Stop,Stop,North
5,7,1,1,1,1,5,12,Stop,North,Stop,Stop,North
5,8,1,1,1,1,5,12,Stop,East,Stop,Stop,East
5,9,0,1,1,1,5,12,Stop,North,Stop,Stop,North
6,9,1,1,1,1,5,12,Stop,North,Stop,Stop,North
6,10,1,1,1,0,5,12,Stop,West,Stop,Stop,West
6,11,1,1,1,1,5,12,Stop,North,Stop,Stop,North
12,10,1,1,1,1,13,12,West,West,East,East,East
12,11,1,1,1,1,13,12,South,North,South,North,North
13,11,1,1,1,1,13,6,West,West,North,Stop,North
13,12,1,1,1,1,13,6,West,West,North,Stop,North
13,13,1,1,1,1,13,6,East,East,East,Stop,East
13,14,0,1,1,1,13,6,South,South,South,Stop,South
14,14,0,1,1,1,13,6,West,West,West,Stop,West
14,13,1,1,1,1,13,6,West,West,South,Stop,South
13,13,1,1,1,1,13,6,West,West,South,Stop,South
13,12,1,1,1,1,13,6,West,West,South,Stop,South
13,11,1,1,1,1,13,6,West,West,South,Stop,South
13,10,1,1,1,1,13,6,West,West,South,Stop,South
13,9,1,1,1,1,13,6,West,West,South,Stop,South
13,8,1,1,1,1,13,6,West,West,South,Stop,South
13,7,1,1,1,1,5,6,West,West,Stop,Stop,West
13,6,1,1,1,1,5,6,West,West,Stop,Stop,West
12,6,1,1,1,1,5,6,West,West,Stop,Stop,West
11,6,1,1,1,1,5,6,West,West,Stop,Stop,West
10,6,1,1,1,1,5,6,West,West,Stop,Stop,West
9,6,1,1,1,1,5,6,West,West,Stop,Stop,West
8,6,1,1,1,1,5,6,West,West,Stop,Stop,West
7,6,1,1,1,1,5,6,West,West,Stop,Stop,West
6,6,1,1,1,1,5,12,Stop,North,Stop,Stop,North
5,6,1,1,1,1,5,12,Stop,North,Stop,Stop,North
5,7,1,1,1,1,5,12,Stop,North,Stop,Stop,North
5,8,1,1,1,1,5,12,Stop,East,Stop,Stop,East
5,9,0,1,1,1,5,12,Stop,North,Stop,Stop,North
6,9,1,1,1,1,5,12,Stop,North,Stop,Stop,North
6,10,1,1,1,0,5,12,Stop,West,Stop,Stop,West
6,11,1,1,1,1,5,12,Stop,North,Stop,Stop,North
12,10,1,1,1,1,13,12,West,West,North,East,East
12,11,1,1,1,1,13,13,South,North,South,North,North
13,11,1,1,1,1,12,7,West,West,West,Stop,West
13,12,1,1,1,1,12,8,West,West,South,Stop,South
12,12,1,1,1,1,11,8,West,West,West,Stop,West
12,11,1,1,1,1,12,8,West,West,South,Stop,South
11,11,1,1,1,1,12,7,West,West,East,Stop,East
11,10,1,1,1,1,12,7,South,North,South,Stop,South
12,10,1,1,1,1,13,7,West,West,East,Stop,East
12,9,1,1,1,1,13,8,South,North,South,Stop,South
13,9,1,1,1,1,3,7,West,West,Stop,Stop,West
13,8,1,1,1,1,4,7,West,West,Stop,Stop,West
12,8,1,1,1,1,7,11,West,West,Stop,Stop,West
11,8,1,1,1,1,5,7,West,West,Stop,Stop,West
10,8,1,1,1,1,5,6,West,West,Stop,Stop,West
9,8,1,1,1,1,5,6,West,West,Stop,Stop,West
8,8,1,1,1,1,5,7,West,West,Stop,Stop,West
7,8,1,1,1,1,4,7,West,West,Stop,Stop,West
6,8,1,1,1,1,4,6,West,North,Stop,Stop,West
5,8,1,1,1,1,3,6,West,North,Stop,Stop,West
4,8,1,1,1,1,3,5,South,North,Stop,Stop,South
3,8,1,1,1,1,2,5,West,East,Stop,Stop,West
3,7,1,1,1,1,2,4,South,North,Stop,Stop,South
2,7,1,1,1,1,2,5,South,East,Stop,Stop,South
2,6,1,1,1,1,5,14,Stop,East,Stop,Stop,East
2,5,1,1,1,1,5,13,Stop,East,Stop,Stop,East
3,5,1,1,1,1,5,13,Stop,East,Stop,Stop,East
4,5,1,1,1,1,5,12,Stop,North,Stop,Stop,North
5,5,1,1,1,1,5,11,Stop,North,Stop,Stop,North
5,6,1,1,1,1,5,11,Stop,North,Stop,Stop,North
5,7,1,1,1,1,4,11,Stop,West,Stop,Stop,West
5,8,1,1,1,1,3,11,Stop,West,Stop,Stop,West
4,8,1,1,1,1,2,11,Stop,West,Stop,Stop,West
3,8,1,1,1,1,2,12,Stop,North,Stop,Stop,North
2,8,1,1,1,1,3,12,Stop,East,Stop,Stop,East
2,9,0,1,1,1,2,12,Stop,South,Stop,Stop,South
3,9,0,1,1,1,2,13,Stop,West,Stop,Stop,West
3,8,1,1,1,1,2,13,Stop,North,Stop,Stop,North
2,8,1,1,1,1,2,13,Stop,East,Stop,Stop,East
2,9,0,1,1,1,2,14,Stop,South,Stop,Stop,South
3,9,0,1,1,1,2,14,Stop,West,Stop,Stop,West
3,8,1,1,1,1,1,14,Stop,West,Stop,Stop,West
2,8,1,1,1,1,1,14,Stop,North,Stop,Stop,North
1,8,1,1,1,0,1,14,Stop,East,Stop,Stop,East
1,9,0,1,1,0,2,14,Stop,South,Stop,Stop,South
2,9,0,1,1,1,1,14,Stop,West,Stop,Stop,West
2,8,1,1,1,1,2,14,Stop,North,Stop,Stop,North
1,8,1,1,1,0,2,13,Stop,East,Stop,Stop,East
1,9,0,1,1,0,2,12,Stop,South,Stop,Stop,South
2,9,0,1,1,1,3,12,Stop,East,Stop,Stop,East
2,8,1,1,1,1,4,12,Stop,East,Stop,Stop,East
3,8,1,1,1,1,4,12,Stop,North,Stop,Stop,North
4,8,1,1,1,1,4,12,Stop,East,Stop,Stop,East
4,9,0,1,1,1,4,13,Stop,South,Stop,Stop,South
5,9,0,1,1,1,4,13,Stop,West,Stop,Stop,West
5,8,1,1,1,1,4,12,Stop,North,Stop,Stop,North
4,8,1,1,1,1,4,13,Stop,East,Stop,Stop,East
4,9,0,1,1,1,4,12,Stop,South,Stop,Stop,South
5,9,0,1,1,1,4,13,Stop,West,Stop,Stop,West
5,8,1,1,1,1,5,13,Stop,North,Stop,Stop,North
4,8,1,1,1,1,5,12,Stop,East,Stop,Stop,East
4,9,0,1,1,1,4,12,Stop,South,Stop,Stop,South
5,9,0,1,1,1,4,11,Stop,West,Stop,Stop,West
5,8,1,1,1,1,4,12,Stop,North,Stop,Stop,North
4,8,1,1,1,1,4,11,Stop,East,Stop,Stop,East
4,9,0,1,1,1,3,11,Stop,South,Stop,Stop,South
5,9,0,1,1,1,3,11,Stop,West,Stop,Stop,West
5,8,1,1,1,1,3,11,Stop,West,Stop,Stop,West
4,8,1,1,1,1,2,11,Stop,West,Stop,Stop,West
3,8,1,1,1,1,3,11,Stop,North,Stop,Stop,North
2,8,1,1,1,1,2,11,Stop,East,Stop,Stop,East
2,9,0,1,1,1,3,11,Stop,South,Stop,Stop,South
3,9,0,1,1,1,3,11,Stop,South,Stop,Stop,South
3,8,1,1,1,1,2,11,Stop,West,Stop,Stop,West
3,7,1,1,1,1,2,12,Stop,North,Stop,Stop,North
2,7,1,1,1,1,2,12,Stop,North,Stop,Stop,North
2,8,1,1,1,1,3,12,Stop,East,Stop,Stop,East
2,9,0,1,1,1,3,13,Stop,South,Stop,Stop,South
3,9,0,1,1,1,3,12,Stop,South,Stop,Stop,South
3,8,1,1,1,1,3,13,Stop,South,Stop,Stop,South
3,7,1,1,1,1,2,13,Stop,West,Stop,Stop,West
3,6,1,1,1,1,2,13,Stop,North,Stop,Stop,North
2,6,1,1,1,1,2,12,Stop,North,Stop,Stop,North
2,7,1,1,1,1,3,12,Stop,East,Stop,Stop,East
2,8,1,1,1,1,4,12,Stop,East,Stop,Stop,East
3,8,1,1,1,1,4,11,Stop,North,Stop,Stop,North
4,8,1,1,1,1,5,11,Stop,East,Stop,Stop,East
4,9,0,1,1,1,4,11,Stop,South,Stop,Stop,South
5,9,0,1,1,1,3,11,Stop,West,Stop,Stop,West
5,8,1,1,1,1,2,11,Stop,West,Stop,Stop,West
4,8,1,1,1,1,3,11,Stop,North,Stop,Stop,North
3,8,1,1,1,1,3,12,Stop,East,Stop,Stop,East
3,9,0,1,1,1,3,13,Stop,South,Stop,Stop,South
4,9,0,1,1,1,2,13,Stop,West,Stop,Stop,West
4,8,1,1,1,1,2,14,Stop,West,Stop,Stop,West
3,8,1,1,1,1,1,14,Stop,West,Stop,Stop,West
2,8,1,1,1,1,2,14,Stop,North,Stop,Stop,North
1,8,1,1,1,0,2,13,Stop,East,Stop,Stop,East
1,9,0,1,1,0,1,13,Stop,South,Stop,Stop,South
2,9,0,1,1,1,1,12,Stop,West,Stop,Stop,West
2,8,1,1,1,1,1,11,Stop,North,Stop,Stop,North
1,8,1,1,1,0,1,11,Stop,East,Stop,Stop,East
1,9,0,1,1,0,2,11,Stop,South,Stop,Stop,South
2,9,0,1,1,1,1,11,Stop,West,Stop,Stop,West
2,8,1,1,1,1,2,11,Stop,North,Stop,Stop,North
1,8,1,1,1,0,1,11,Stop,East,Stop,Stop,East
1,9,0,1,1,0,2,11,Stop,South,Stop,Stop,South
2,9,0,1,1,1,1,11,Stop,West,Stop,Stop,West
2,8,1,1,1,1,1,11,Stop,North,Stop,Stop,North
1,8,1,1,1,0,1,12,Stop,East,Stop,Stop,East
1,9,0,1,1,0,1,13,Stop,South,Stop,Stop,South
2,9,0,1,1,1,2,13,Stop,South,Stop,Stop,South
2,8,1,1,1,1,1,13,Stop,West,Stop,Stop,West
2,7,1,1,1,1,1,14,Stop,North,Stop,Stop,North
1,7,1,1,1,0,1,13,Stop,North,Stop,Stop,North
1,8,1,1,1,0,2,13,Stop,East,Stop,Stop,East
1,9,0,1,1,0,2,12,Stop,South,Stop,Stop,South
2,9,0,1,1,1,1,12,Stop,West,Stop,Stop,West
2,8,1,1,1,1,1,13,Stop,North,Stop,Stop,North
1,8,1,1,1,0,2,13,Stop,East,Stop,Stop,East
1,9,0,1,1,0,3,13,Stop,East,Stop,Stop,East
2,9,0,1,1,1,3,12,Stop,South,Stop,Stop,South
3,9,0,1,1,1,3,13,Stop,South,Stop,Stop,South
3,8,1,1,1,1,3,12,Stop,South,Stop,Stop,South
3,7,1,1,1,1,3,13,Stop,South,Stop,Stop,South
3,6,1,1,1,1,3,13,Stop,South,Stop,Stop,South
3,5,1,1,1,1,4,13,Stop,East,Stop,Stop,East
3,4,1,1,1,1,5,13,Stop,East,Stop,Stop,East
4,4,1,1,1,1,4,13,Stop,North,Stop,Stop,North
5,4,1,1,1,1,5,13,Stop,North,Stop,Stop,North
5,5,1,1,1,1,5,13,Stop,North,Stop,Stop,North
5,6,1,1,1,1,5,13,Stop,North,Stop,Stop,North
5,7,1,1,1,1,5,12,Stop,North,Stop,Stop,North
5,8,1,1,1,1,5,12,Stop,East,Stop,Stop,East
5,9,0,1,1,1,5,12,Stop,North,Stop,Stop,North
6,9,1,1,1,1,6,12,Stop,North,Stop,Stop,North
6,10,1,1,1,0,5,12,Stop,West,Stop,Stop,West
6,11,1,1,1,1,6,12,Stop,North,Stop,Stop,North
12,10,1,1,1,1,13,12,West,West,East,East,East
12,11,1,1,1,1,14,12,South,North,South,East,East
13,11,1,1,1,1,14,12,South,North,South,North,North
14,11,1,1,1,1,14,13,West,West,West,North,North
14,12,1,1,1,1,14,14,West,West,West,North,North
14,13,1,1,1,1,7,14,West,West,West,Stop,West
14,14,0,1,1,1,13,9,South,South,South,Stop,South
13,14,0,1,1,1,13,10,West,West,South,Stop,South
13,13,1,1,1,1,12,10,West,West,West,Stop,West
13,12,1,1,1,1,13,10,West,West,South,Stop,South
12,12,1,1,1,1,14,10,West,West,East,Stop,East
12,11,1,1,1,1,15,10,South,North,East,Stop,East
13,11,1,1,1,1,15,11,South,North,East,Stop,East
14,11,1,1,1,1,9,12,South,North,Stop,Stop,North
15,11,1,1,1,1,10,12,West,West,Stop,Stop,West
15,12,1,1,1,1,9,12,West,West,Stop,Stop,West
14,12,1,1,1,1,10,12,West,West,Stop,Stop,West
13,12,1,1,1,1,10,12,West,West,Stop,Stop,West
12,12,1,1,1,1,7,9,West,Stop,Stop,Stop,West
11,12,1,1,1,1,8,9,West,Stop,Stop,Stop,West
10,12,1,1,1,1,8,9,West,Stop,Stop,Stop,West
9,12,1,1,1,1,8,8,South,Stop,Stop,Stop,South
8,12,1,1,1,1,8,8,South,Stop,Stop,Stop,South
8,11,1,1,1,1,9,8,East,Stop,Stop,Stop,East
8,10,1,1,1,1,9,7,South,Stop,Stop,Stop,South
9,10,1,1,1,1,8,7,West,Stop,Stop,Stop,West
9,9,1,1,1,1,9,7,South,Stop,Stop,Stop,South
8,9,1,1,1,1,9,8,East,Stop,Stop,Stop,East
12,10,1,1,1,1,13,12,West,West,East,East,East
12,11,1,1,1,1,12,12,South,North,South,North,North
13,11,1,1,1,1,12,13,West,West,West,West,West
13,12,1,1,1,1,12,14,West,West,South,North,North
12,12,1,1,1,1,13,14,West,West,East,East,East
12,13,1,1,1,1,12,14,South,East,East,North,North
13,13,1,1,1,1,12,14,West,West,West,West,West
13,14,0,1,1,1,6,14,West,West,West,Stop,West
12,14,0,1,1,1,5,14,West,West,West,Stop,West
11,14,0,1,1,1,4,14,West,West,West,Stop,West
10,14,0,1,1,1,4,13,South,South,South,Stop,South
9,14,0,1,1,1,5,13,West,West,East,Stop,West
9,13,1,1,1,1,6,13,South,West,South,Stop,West
8,13,1,1,1,1,6,14,South,West,South,Stop,West
7,13,1,1,1,1,7,8,South,Stop,South,Stop,South
6,13,1,1,1,1,7,9,East,Stop,East,Stop,East
6,12,1,1,1,1,7,10,South,Stop,East,Stop,South
7,12,1,1,1,1,6,10,West,Stop,East,Stop,West
7,11,1,1,1,1,6,9,South,Stop,South,Stop,South
6,11,1,1,1,1,6,9,South,Stop,South,Stop,South
6,10,1,1,1,0,16,7,Stop,Stop,East,Stop,East
6,9,1,1,1,1,17,7,Stop,Stop,East,Stop,East
7,9,1,1,1,1,17,6,Stop,Stop,East,Stop,East
8,9,1,1,1,1,17,6,Stop,Stop,East,Stop,East
9,9,1,1,1,1,18,6,Stop,Stop,East,Stop,East
10,9,1,1,1,1,18,6,Stop,Stop,East,Stop,East
11,9,1,1,1,1,18,7,Stop,Stop,East,Stop,East
12,9,1,1,1,1,18,8,Stop,Stop,East,Stop,East
13,9,1,1,1,1,17,8,Stop,Stop,East,Stop,East
14,9,1,1,1,1,17,7,Stop,Stop,East,Stop,East
15,9,1,1,1,1,16,7,Stop,Stop,South,Stop,South
16,9,1,1,1,1,16,7,Stop,Stop,South,Stop,South
12,10,1,1,1,1,13,12,West,West,East,East,East
12,11,1,1,1,1,13,12,South,North,East,North,North
13,11,1,1,1,1,12,12,West,West,East,West,West
13,12,1,1,1,1,15,7,West,West,South,Stop,South
12,12,1,1,1,1,15,8,West,West,East,Stop,East
12,11,1,1,1,1,15,9,South,North,East,Stop,East
13,11,1,1,1,1,15,9,South,North,East,Stop,East
14,11,1,1,1,1,15,9,South,North,South,Stop,South
15,11,1,1,1,1,9,7,West,West,Stop,Stop,West
15,10,1,1,1,1,9,8,West,West,Stop,Stop,West
14,10,1,1,1,1,8,8,West,West,Stop,Stop,West
13,10,1,1,1,1,8,9,West,West,Stop,Stop,West
12,10,1,1,1,1,8,10,West,West,Stop,Stop,West
11,10,1,1,1,1,7,10,West,West,Stop,Stop,West
10,10,1,1,1,1,8,10,West,West,Stop,Stop,West
9,10,1,1,1,1,1,13,Stop,West,Stop,Stop,West
8,10,1,1,1,1,1,14,Stop,West,Stop,Stop,West
7,10,1,1,1,1,2,14,Stop,North,Stop,Stop,North
6,10,1,1,1,0,1,14,Stop,West,Stop,Stop,West
6,11,1,1,1,1,1,13,Stop,North,Stop,Stop,North
5,11,1,0,1,1,2,13,Stop,West,Stop,Stop,West
5,12,1,1,1,1,2,13,Stop,West,Stop,Stop,West
4,12,1,1,1,1,2,14,Stop,West,Stop,Stop,West
3,12,1,1,1,1,1,14,Stop,West,Stop,Stop,West
2,12,1,1,1,1,1,14,Stop,North,Stop,Stop,North
1,12,1,1,1,0,1,14,Stop,North,Stop,Stop,North
12,10,1,1,1,1,13,12,West,West,East,East,East
12,11,1,1,1,1,12,12,South,North,South,North,North
13,11,1,1,1,1,11,12,West,West,North,West,West
13,12,1,1,1,1,11,11,West,West,South,West,West
12,12,1,1,1,1,11,10,West,West,South,South,South
11,12,1,1,1,1,5,6,West,West,East,Stop,West
11,11,1,1,1,1,5,7,West,West,South,Stop,West
10,11,1,1,1,1,4,7,West,West,South,Stop,West
9,11,1,1,1,1,5,7,West,West,South,Stop,West
8,11,1,1,1,1,6,7,West,West,South,Stop,West
7,11,1,1,1,1,7,7,South,West,South,Stop,South
6,11,1,1,1,1,8,7,South,South,South,Stop,South
6,10,1,1,1,0,7,7,East,West,East,Stop,East
6,9,1,1,1,1,7,8,South,North,East,Stop,South
7,9,1,1,1,1,1,13,Stop,West,East,Stop,West
7,8,1,1,1,1,1,14,Stop,West,South,Stop,West
6,8,1,1,1,1,2,14,Stop,West,South,Stop,West
5,8,1,1,1,1,2,14,Stop,West,South,Stop,West
4,8,1,1,1,1,2,13,Stop,West,South,Stop,West
3,8,1,1,1,1,2,12,Stop,North,South,Stop,North
2,8,1,1,1,1,1,12,Stop,West,West,Stop,West
2,9,0,1,1,1,1,12,Stop,South,South,Stop,South
1,9,0,1,1,0,1,13,Stop,South,South,Stop,South
1,8,1,1,1,0,1,13,Stop,South,South,Stop,South
1,7,1,1,1,0,1,13,Stop,South,South,Stop,South
1,6,1,1,1,0,2,13,Stop,East,East,Stop,East
1,5,1,1,1,0,1,13,Stop,North,East,Stop,North
2,5,1,1,1,1,2,13,Stop,North,East,Stop,North
2,6,1,1,1,1,2,13,Stop,North,East,Stop,North
2,7,1,1,1,1,1,13,Stop,West,East,Stop,West
2,8,1,1,1,1,1,12,Stop,North,North,Stop,North
1,8,1,1,1,0,1,12,Stop,East,East,Stop,East
1,9,0,1,1,0,2,12,Stop,South,South,Stop,South
2,9,0,1,1,1,3,12,Stop,East,East,Stop,East
2,8,1,1,1,1,3,11,Stop,North,East,Stop,North
3,8,1,1,1,1,4,11,Stop,East,East,Stop,East
3,9,0,1,1,1,4,11,Stop,South,South,Stop,South
4,9,0,1,1,1,5,11,Stop,East,East,Stop,East
4,8,1,1,1,1,6,11,Stop,East,East,Stop,East
5,8,1,1,1,1,6,11,Stop,North,East,Stop,North
6,8,1,1,1,1,5,11,Stop,West,East,Stop,West
6,9,1,1,1,1,5,12,Stop,South,South,Stop,South
5,9,0,1,1,1,5,11,Stop,South,East,Stop,South
5,8,1,1,1,1,5,11,Stop,South,East,Stop,South
5,7,1,1,1,1,5,12,Stop,South,East,Stop,South
5,6,1,1,1,1,4,12,Stop,West,East,Stop,West
5,5,1,1,1,1,4,12,Stop,North,South,Stop,North
4,5,1,1,1,1,4,12,Stop,North,East,Stop,North
4,6,1,1,1,1,5,12,Stop,East,East,Stop,East
4,7,1,1,1,1,5,11,Stop,North,East,Stop,North
5,7,1,1,1,1,5,11,Stop,North,East,Stop,North
5,8,1,1,1,1,4,11,Stop,West,West,Stop,West
5,9,0,1,1,1,4,11,Stop,South,South,Stop,South
4,9,0,1,1,1,4,11,Stop,South,East,Stop,South
4,8,1,1,1,1,4,11,Stop,South,East,Stop,South
4,7,1,1,1,1,5,11,Stop,East,East,Stop,East
4,6,1,1,1,1,5,12,Stop,North,East,Stop,North
5,6,1,1,1,1,4,12,Stop,West,East,Stop,West
5,7,1,1,1,1,3,12,Stop,West,South,Stop,West
4,7,1,1,1,1,4,12,Stop,North,South,Stop,North
3,7,1,1,1,1,4,13,Stop,East,East,Stop,East
3,8,1,1,1,1,4,14,Stop,North,East,Stop,North
4,8,1,1,1,1,3,14,Stop,West,West,Stop,West
4,9,0,1,1,1,3,13,Stop,South,South,Stop,South
3,9,0,1,1,1,4,13,Stop,East,East,Stop,East
3,8,1,1,1,1,3,13,Stop,North,East,Stop,North
4,8,1,1,1,1,2,13,Stop,West,West,Stop,West
4,9,0,1,1,1,2,12,Stop,West,West,Stop,West
3,9,0,1,1,1,3,12,Stop,South,South,Stop,South
2,9,0,1,1,1,3,13,Stop,East,East,Stop,East
2,8,1,1,1,1,4,13,Stop,East,East,Stop,East
3,8,1,1,1,1,4,13,Stop,North,East,Stop,North
4,8,1,1,1,1,4,13,Stop,East,East,Stop,East
4,9,0,1,1,1,3,13,Stop,South,South,Stop,South
5,9,0,1,1,1,9,7,Stop,West,East,Stop,East
5,8,1,1,1,1,10,7,Stop,North,East,Stop,East
6,8,1,1,1,1,11,7,Stop,North,East,Stop,East
7,8,1,1,1,1,11,8,Stop,North,East,Stop,East
8,8,1,1,1,1,11,9,Stop,North,East,Stop,East
9,8,1,1,1,1,11,10,Stop,North,East,Stop,East
10,8,1,1,1,1,12,10,Stop,North,East,Stop,East
11,8,1,1,1,1,12,10,Stop,North,North,Stop,North
12,8,1,1,1,1,12,10,Stop,West,North,Stop,North
12,9,1,1,1,1,4,12,Stop,West,Stop,Stop,West
12,10,1,1,1,1,4,12,Stop,West,Stop,Stop,West
11,10,1,1,1,1,4,11,Stop,West,Stop,Stop,West
10,10,1,1,1,1,4,12,Stop,West,Stop,Stop,West
9,10,1,1,1,1,4,12,Stop,West,Stop,Stop,West
8,10,1,1,1,1,4,11,Stop,West,Stop,Stop,West
7,10,1,1,1,1,5,11,Stop,North,Stop,Stop,North
6,10,1,1,1,0,5,11,Stop,West,Stop,Stop,West
12,10,1,1,1,1,13,12,West,West,East,East,East
12,11,1,1,1,1,12,12,South,North,East,North,North
13,11,1,1,1,1,6,12,West,West,North,Stop,West
13,12,1,1,1,1,5,12,West,West,South,Stop,West
12,12,1,1,1,1,5,12,West,West,South,Stop,West
11,12,1,1,1,1,6,12,West,West,South,Stop,West
10,12,1,1,1,1,6,12,West,West,South,Stop,West
9,12,1,1,1,1,7,12,West,West,South,Stop,West
8,12,1,1,1,1,6,4,West,Stop,South,Stop,West
7,12,1,1,1,1,5,4,West,Stop,South,Stop,West
6,12,1,1,1,1,5,4,South,Stop,South,Stop,South
5,12,1,1,1,1,5,5,East,Stop,East,Stop,East
5,11,1,0,1,1,4,5,South,Stop,East,Stop,South
6,11,1,1,1,1,4,5,South,Stop,South,Stop,South
6,10,1,1,1,0,4,4,West,Stop,East,Stop,West
6,9,1,1,1,1,4,5,South,Stop,South,Stop,South
5,9,0,1,1,1,4,4,West,Stop,East,Stop,West
5,8,1,1,1,1,3,4,West,Stop,South,Stop,West
4,8,1,1,1,1,3,4,South,Stop,South,Stop,South
3,8,1,1,1,1,3,3,South,Stop,East,Stop,South
3,7,1,1,1,1,2,3,West,Stop,East,Stop,West
3,6,1,1,1,1,2,4,South,Stop,South,Stop,South
2,6,1,1,1,1,2,4,South,Stop,East,Stop,South
2,5,1,1,1,1,10,3,Stop,Stop,East,Stop,East
2,4,1,1,1,1,10,3,Stop,Stop,East,Stop,East
3,4,1,1,1,1,10,4,Stop,Stop,East,Stop,East
4,4,1,1,1,1,10,3,Stop,Stop,East,Stop,East
5,4,1,1,1,1,11,3,Stop,Stop,East,Stop,East
6,4,1,1,1,1,11,4,Stop,Stop,East,Stop,East
7,4,1,1,1,1,10,4,Stop,Stop,East,Stop,East
12,10,1,1,1,1,13,12,West,West,East,East,East
12,11,1,1,1,1,13,12,South,East,East,North,North
13,11,1,1,1,1,13,13,West,West,North,North,North
13,12,1,1,1,1,14,13,West,West,West,East,East
13,13,1,1,1,1,14,12,South,South,South,South,South
14,13,1,1,1,1,14,11,West,West,West,South,South
14,12,1,1,1,1,12,6,West,West,West,Stop,West
14,11,1,1,1,1,13,6,West,West,South,Stop,South
13,11,1,1,1,1,14,6,West,West,East,Stop,East
13,10,1,1,1,1,13,6,South,North,South,Stop,South
14,10,1,1,1,1,13,5,West,West,West,Stop,West
14,9,1,1,1,1,13,6,West,West,South,Stop,South
13,9,1,1,1,1,12,6,West,West,West,Stop,West
13,8,1,1,1,1,11,6,West,West,West,Stop,West
12,8,1,1,1,1,11,5,West,West,South,Stop,South
11,8,1,1,1,1,11,5,West,West,South,Stop,South
11,7,1,1,1,1,11,4,West,West,South,Stop,South
11,6,1,1,1,1,4,8,West,West,Stop,Stop,West
11,5,1,1,1,1,5,8,West,West,Stop,Stop,West
10,5,1,1,1,1,5,7,West,West,Stop,Stop,West
9,5,1,1,1,1,5,8,West,West,Stop,Stop,West
8,5,1,1,1,1,6,8,West,West,Stop,Stop,West
7,5,1,1,1,1,6,9,North,West,Stop,Stop,North
6,5,1,1,1,1,5,9,West,West,Stop,Stop,West
6,6,1,1,1,1,4,9,West,West,Stop,Stop,West
5,6,1,1,1,1,4,9,North,North,Stop,Stop,North
4,6,1,1,1,1,5,9,East,East,Stop,Stop,East
4,7,1,1,1,1,5,9,North,North,Stop,Stop,North
5,7,1,1,1,1,4,9,West,North,Stop,Stop,West
5,8,1,1,1,1,5,9,North,North,Stop,Stop,North
4,8,1,1,1,1,5,8,East,East,Stop,Stop,East
4,9,0,1,1,1,5,8,South,South,Stop,Stop,South
5,9,0,1,1,1,6,14,Stop,East,Stop,Stop,East
5,8,1,1,1,1,7,14,Stop,East,Stop,Stop,East
6,8,1,1,1,1,7,14,Stop,North,Stop,Stop,North
7,8,1,1,1,1,6,14,Stop,West,Stop,Stop,West
7,9,1,1,1,1,7,14,Stop,North,Stop,Stop,North
6,9,1,1,1,1,8,14,Stop,North,Stop,Stop,North
6,10,1,1,1,0,8,13,Stop,East,Stop,Stop,East
6,11,1,1,1,1,8,14,Stop,East,Stop,Stop,East
7,11,1,1,1,1,9,14,Stop,East,Stop,Stop,East
8,11,1,1,1,1,9,14,Stop,North,Stop,Stop,North
9,11,1,1,1,1,9,14,Stop,North,Stop,Stop,North
9,12,1,1,1,1,8,14,Stop,West,Stop,Stop,West
9,13,1,1,1,1,7,14,Stop,West,Stop,Stop,West
8,13,1,1,1,1,7,14,Stop,North,Stop,Stop,North
12,10,1,1,1,1,13,12,West,West,East,East,East
12,11,1,1,1,1,12,12,South,North,East,North,North
13,11,1,1,1,1,14,8,West,West,East,Stop,East
13,12,1,1,1,1,13,8,South,South,South,Stop,South
14,12,1,1,1,1,13,8,West,West,West,Stop,West
14,11,1,1,1,1,14,8,West,West,South,Stop,South
13,11,1,1,1,1,14,9,West,West,East,Stop,East
13,10,1,1,1,1,13,9,South,North,South,Stop,South
14,10,1,1,1,1,13,8,West,West,West,Stop,West
14,9,1,1,1,1,14,8,West,West,South,Stop,South
13,9,1,1,1,1,15,8,West,West,East,Stop,East
13,8,1,1,1,1,5,5,South,North,Stop,Stop,South
