@relation 'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R23-26-weka.filters.unsupervised.attribute.AddExpression-E(a7+a9+a11+a13)/4-NmeanGhostx-weka.filters.unsupervised.attribute.AddExpression-E(a8+a10+a12+a14)/4-NmeanGhosty-weka.filters.unsupervised.attribute.AddExpression-E(a15+a16+a17+a18)/4-NmeanDist-weka.filters.unsupervised.attribute.Reorder-Rfirst-last-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Remove-R15-25'

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute Direction {North,South,East,West,Stop}

@data
5,3,1,0,1,1,8,7,9,7,10,7,11,7,South
4,3,1,1,1,1,8,7,9,7,10,7,11,7,South
4,2,1,1,0,0,8,7,9,7,10,7,11,7,North
4,1,1,0,0,1,8,7,9,7,10,7,11,7,North
4,2,1,1,0,0,8,7,9,7,10,7,11,7,East
4,3,1,1,1,1,8,7,9,7,10,7,11,7,East
5,3,1,0,1,1,8,7,9,7,10,7,11,7,East
6,3,1,1,1,1,8,7,9,7,10,7,11,7,East
7,3,0,0,1,1,8,7,9,7,10,7,11,7,North
8,3,1,0,1,1,8,7,9,7,10,7,11,7,North
8,4,1,1,0,0,8,7,9,7,10,7,11,7,Stop
8,5,0,1,1,0,8,7,9,7,10,7,11,7,Stop
8,5,0,1,1,0,8,7,9,7,10,7,11,7,South
8,5,0,1,1,0,8,7,9,7,10,7,11,7,South
8,4,1,1,0,0,8,7,9,7,10,7,11,7,West
8,3,1,0,1,1,8,7,9,7,10,7,11,7,West
7,3,0,0,1,1,8,7,9,7,10,7,11,7,South
6,3,1,1,1,1,8,7,9,7,10,7,11,7,South
6,2,1,1,0,0,8,7,9,7,10,7,11,7,East
6,1,1,0,1,0,8,7,9,7,10,7,11,7,East
7,1,0,0,1,1,8,7,9,7,10,7,11,7,West
8,1,0,0,1,1,8,7,9,7,10,7,11,7,West
7,1,0,0,1,1,8,7,9,7,10,7,11,7,North
6,1,1,0,1,0,8,7,9,7,10,7,11,7,North
6,2,1,1,0,0,8,7,9,7,10,7,11,7,West
6,3,1,1,1,1,8,7,9,7,10,7,11,7,North
5,3,1,0,1,1,8,7,9,7,10,7,11,7,North
5,4,1,1,1,1,8,7,9,7,10,7,11,7,West
5,5,1,1,1,1,8,7,9,7,10,7,11,7,North
4,5,1,1,1,1,8,7,9,7,10,7,11,7,East
4,6,1,1,1,1,8,7,9,7,10,7,11,7,East
5,6,1,1,1,1,8,7,9,7,10,7,11,7,North
6,6,1,1,0,1,8,7,9,7,10,7,11,7,East
6,7,1,1,1,1,8,7,9,7,10,7,11,7,East
7,7,0,0,1,1,8,7,9,7,10,7,11,7,East
8,7,0,0,1,1,1,1,9,7,10,7,11,7,East
9,1,0,0,1,1,8,7,9,7,10,7,11,7,West
8,1,0,0,1,1,8,7,9,7,10,7,11,7,West
7,1,0,0,1,1,8,7,9,7,10,7,11,7,North
6,1,1,0,1,0,8,7,9,7,10,7,11,7,North
6,2,1,1,0,0,8,7,9,7,10,7,11,7,West
6,3,1,1,1,1,8,7,9,7,10,7,11,7,West
5,3,1,0,1,1,8,7,9,7,10,7,11,7,South
4,3,1,1,1,1,8,7,9,7,10,7,11,7,South
4,2,1,1,0,0,8,7,9,7,10,7,11,7,North
4,1,1,0,0,1,8,7,9,7,10,7,11,7,North
4,2,1,1,0,0,8,7,9,7,10,7,11,7,East
4,3,1,1,1,1,8,7,9,7,10,7,11,7,East
5,3,1,0,1,1,8,7,9,7,10,7,11,7,East
6,3,1,1,1,1,8,7,9,7,10,7,11,7,East
7,3,0,0,1,1,8,7,9,7,10,7,11,7,North
8,3,1,0,1,1,8,7,9,7,10,7,11,7,North
8,4,1,1,0,0,8,7,9,7,10,7,11,7,Stop
8,5,0,1,1,0,8,7,9,7,10,7,11,7,South
8,5,0,1,1,0,8,7,9,7,10,7,11,7,South
8,4,1,1,0,0,8,7,9,7,10,7,11,7,West
8,3,1,0,1,1,8,7,9,7,10,7,11,7,West
7,3,0,0,1,1,8,7,9,7,10,7,11,7,North
6,3,1,1,1,1,8,7,9,7,10,7,11,7,North
6,4,1,1,0,1,8,7,9,7,10,7,11,7,North
6,5,1,1,0,1,8,7,9,7,10,7,11,7,North
6,6,1,1,0,1,8,7,9,7,10,7,11,7,East
6,7,1,1,1,1,8,7,9,7,10,7,11,7,East
7,7,0,0,1,1,8,7,9,7,10,7,11,7,East
8,7,0,0,1,1,1,1,9,7,10,7,11,7,East
9,1,0,0,1,1,8,7,9,7,10,7,11,7,West
8,1,0,0,1,1,8,7,9,7,10,7,11,7,West
7,1,0,0,1,1,8,7,9,7,10,7,11,7,North
6,1,1,0,1,0,8,7,9,7,10,7,11,7,North
6,2,1,1,0,0,8,7,9,7,10,7,11,7,West
6,3,1,1,1,1,8,7,9,7,10,7,11,7,West
5,3,1,0,1,1,8,7,9,7,10,7,11,7,South
4,3,1,1,1,1,8,7,9,7,10,7,11,7,South
4,2,1,1,0,0,8,7,9,7,10,7,11,7,North
4,1,1,0,0,1,8,7,9,7,10,7,11,7,North
4,2,1,1,0,0,8,7,9,7,10,7,11,7,East
4,3,1,1,1,1,8,7,9,7,10,7,11,7,East
5,3,1,0,1,1,8,7,9,7,10,7,11,7,East
6,3,1,1,1,1,8,7,9,7,10,7,11,7,East
7,3,0,0,1,1,8,7,9,7,10,7,11,7,North
8,3,1,0,1,1,8,7,9,7,10,7,11,7,North
8,4,1,1,0,0,8,7,9,7,10,7,11,7,South
8,5,0,1,1,0,8,7,9,7,10,7,11,7,North
8,4,1,1,0,0,8,7,9,7,10,7,11,7,South
8,5,0,1,1,0,8,7,9,7,10,7,11,7,North
8,4,1,1,0,0,8,7,9,7,10,7,11,7,East
8,5,0,1,1,0,8,7,9,7,10,7,11,7,West
9,5,0,0,1,1,8,7,9,7,10,7,11,7,Stop
8,5,0,1,1,0,8,7,9,7,10,7,11,7,South
8,5,0,1,1,0,8,7,9,7,10,7,11,7,South
8,4,1,1,0,0,8,7,9,7,10,7,11,7,West
8,3,1,0,1,1,8,7,9,7,10,7,11,7,West
7,3,0,0,1,1,8,7,9,7,10,7,11,7,West
6,3,1,1,1,1,8,7,9,7,10,7,11,7,West
5,3,1,0,1,1,8,7,9,7,10,7,11,7,South
4,3,1,1,1,1,8,7,9,7,10,7,11,7,South
4,2,1,1,0,0,8,7,9,7,10,7,11,7,North
4,1,1,0,0,1,8,7,9,7,10,7,11,7,North
4,2,1,1,0,0,8,7,9,7,10,7,11,7,North
4,3,1,1,1,1,8,7,9,7,10,7,11,7,East
4,4,1,1,1,1,8,7,9,7,10,7,11,7,East
5,4,1,1,1,1,8,7,9,7,10,7,11,7,South
6,4,1,1,0,1,8,7,9,7,10,7,11,7,East
6,3,1,1,1,1,8,7,9,7,10,7,11,7,East
7,3,0,0,1,1,8,7,9,7,10,7,11,7,West
8,3,1,0,1,1,8,7,9,7,10,7,11,7,West
7,3,0,0,1,1,8,7,9,7,10,7,11,7,South
6,3,1,1,1,1,8,7,9,7,10,7,11,7,South
6,2,1,1,0,0,8,7,9,7,10,7,11,7,East
6,1,1,0,1,0,8,7,9,7,10,7,11,7,East
7,1,0,0,1,1,8,7,9,7,10,7,11,7,West
8,1,0,0,1,1,8,7,9,7,10,7,11,7,West
7,1,0,0,1,1,8,7,9,7,10,7,11,7,North
6,1,1,0,1,0,8,7,9,7,10,7,11,7,North
6,2,1,1,0,0,8,7,9,7,10,7,11,7,West
6,3,1,1,1,1,8,7,9,7,10,7,11,7,West
5,3,1,0,1,1,8,7,9,7,10,7,11,7,North
4,3,1,1,1,1,8,7,9,7,10,7,11,7,North
4,4,1,1,1,1,8,7,9,7,10,7,11,7,West
4,5,1,1,1,1,8,7,9,7,10,7,11,7,East
3,5,1,1,1,0,8,7,9,7,10,7,11,7,East
4,5,1,1,1,1,8,7,9,7,10,7,11,7,West
5,5,1,1,1,1,8,7,9,7,10,7,11,7,East
4,5,1,1,1,1,8,7,9,7,10,7,11,7,West
5,5,1,1,1,1,8,7,9,7,10,7,11,7,East
4,5,1,1,1,1,8,7,9,7,10,7,11,7,North
5,5,1,1,1,1,8,7,9,7,10,7,11,7,East
5,6,1,1,1,1,8,7,9,7,10,7,11,7,North
6,6,1,1,0,1,8,7,9,7,10,7,11,7,East
6,7,1,1,1,1,8,7,9,7,10,7,11,7,East
7,7,0,0,1,1,8,7,9,7,10,7,11,7,East
8,7,0,0,1,1,1,1,9,7,10,7,11,7,East
9,1,0,0,1,1,8,7,9,7,10,7,11,7,West
8,1,0,0,1,1,8,7,9,7,10,7,11,7,West
7,1,0,0,1,1,8,7,9,7,10,7,11,7,North
6,1,1,0,1,0,8,7,9,7,10,7,11,7,North
6,2,1,1,0,0,8,7,9,7,10,7,11,7,North
6,3,1,1,1,1,8,7,9,7,10,7,11,7,North
6,4,1,1,0,1,8,7,9,7,10,7,11,7,West
6,5,1,1,0,1,8,7,9,7,10,7,11,7,West
5,5,1,1,1,1,8,7,9,7,10,7,11,7,South
4,5,1,1,1,1,8,7,9,7,10,7,11,7,South
4,4,1,1,1,1,8,7,9,7,10,7,11,7,South
4,3,1,1,1,1,8,7,9,7,10,7,11,7,South
4,2,1,1,0,0,8,7,9,7,10,7,11,7,North
4,1,1,0,0,1,8,7,9,7,10,7,11,7,North
4,2,1,1,0,0,8,7,9,7,10,7,11,7,East
4,3,1,1,1,1,8,7,9,7,10,7,11,7,East
5,3,1,0,1,1,8,7,9,7,10,7,11,7,East
6,3,1,1,1,1,8,7,9,7,10,7,11,7,East
7,3,0,0,1,1,8,7,9,7,10,7,11,7,North
8,3,1,0,1,1,8,7,9,7,10,7,11,7,North
8,4,1,1,0,0,8,7,9,7,10,7,11,7,East
8,5,0,1,1,0,8,7,9,7,10,7,11,7,West
9,5,0,0,1,1,8,7,9,7,10,7,11,7,South
8,5,0,1,1,0,8,7,9,7,10,7,11,7,North
8,4,1,1,0,0,8,7,9,7,10,7,11,7,South
8,5,0,1,1,0,8,7,9,7,10,7,11,7,North
8,4,1,1,0,0,8,7,9,7,10,7,11,7,South
8,5,0,1,1,0,8,7,9,7,10,7,11,7,South
8,4,1,1,0,0,8,7,9,7,10,7,11,7,West
8,3,1,0,1,1,8,7,9,7,10,7,11,7,West
7,3,0,0,1,1,8,7,9,7,10,7,11,7,West
6,3,1,1,1,1,8,7,9,7,10,7,11,7,North
5,3,1,0,1,1,8,7,9,7,10,7,11,7,North
5,4,1,1,1,1,8,7,9,7,10,7,11,7,West
5,5,1,1,1,1,8,7,9,7,10,7,11,7,East
4,5,1,1,1,1,8,7,9,7,10,7,11,7,East
5,5,1,1,1,1,8,7,9,7,10,7,11,7,West
6,5,1,1,0,1,8,7,9,7,10,7,11,7,West
5,5,1,1,1,1,8,7,9,7,10,7,11,7,North
4,5,1,1,1,1,8,7,9,7,10,7,11,7,East
4,6,1,1,1,1,8,7,9,7,10,7,11,7,East
5,6,1,1,1,1,8,7,9,7,10,7,11,7,North
6,6,1,1,0,1,8,7,9,7,10,7,11,7,East
6,7,1,1,1,1,8,7,9,7,10,7,11,7,East
7,7,0,0,1,1,8,7,9,7,10,7,11,7,East
8,7,0,0,1,1,1,1,9,7,10,7,11,7,East
9,1,0,0,1,1,8,7,9,7,10,7,11,7,West
8,1,0,0,1,1,8,7,9,7,10,7,11,7,West
7,1,0,0,1,1,8,7,9,7,10,7,11,7,North
6,1,1,0,1,0,8,7,9,7,10,7,11,7,North
6,2,1,1,0,0,8,7,9,7,10,7,11,7,East
6,3,1,1,1,1,8,7,9,7,10,7,11,7,East
7,3,0,0,1,1,8,7,9,7,10,7,11,7,North
8,3,1,0,1,1,8,7,9,7,10,7,11,7,North
8,4,1,1,0,0,8,7,9,7,10,7,11,7,East
8,5,0,1,1,0,8,7,9,7,10,7,11,7,West
9,5,0,0,1,1,8,7,9,7,10,7,11,7,South
8,5,0,1,1,0,8,7,9,7,10,7,11,7,South
8,4,1,1,0,0,8,7,9,7,10,7,11,7,West
8,3,1,0,1,1,8,7,9,7,10,7,11,7,West
7,3,0,0,1,1,8,7,9,7,10,7,11,7,South
6,3,1,1,1,1,8,7,9,7,10,7,11,7,South
6,2,1,1,0,0,8,7,9,7,10,7,11,7,East
6,1,1,0,1,0,8,7,9,7,10,7,11,7,East
7,1,0,0,1,1,8,7,9,7,10,7,11,7,West
8,1,0,0,1,1,8,7,9,7,10,7,11,7,West
7,1,0,0,1,1,8,7,9,7,10,7,11,7,North
6,1,1,0,1,0,8,7,9,7,10,7,11,7,North
6,2,1,1,0,0,8,7,9,7,10,7,11,7,West
6,3,1,1,1,1,8,7,9,7,10,7,11,7,North
5,3,1,0,1,1,8,7,9,7,10,7,11,7,North
5,4,1,1,1,1,8,7,9,7,10,7,11,7,North
5,5,1,1,1,1,8,7,9,7,10,7,11,7,East
5,6,1,1,1,1,8,7,9,7,10,7,11,7,North
6,6,1,1,0,1,8,7,9,7,10,7,11,7,East
6,7,1,1,1,1,8,7,9,7,10,7,11,7,East
7,7,0,0,1,1,8,7,9,7,10,7,11,7,East
8,7,0,0,1,1,1,1,9,7,10,7,11,7,East
12,10,0,0,1,1,5,6,5,12,13,6,13,12,South
13,10,0,1,1,1,5,5,5,12,13,5,13,12,South
13,9,1,1,1,0,5,4,5,12,13,5,12,12,West
13,8,1,0,1,1,5,4,6,12,12,5,12,12,East
12,8,0,0,1,1,6,4,5,12,12,6,13,12,East
13,8,1,0,1,1,6,4,6,12,11,6,13,12,East
14,8,1,1,1,1,5,4,7,12,10,6,13,12,East
15,8,1,1,1,1,4,4,8,12,11,6,13,12,South
16,8,1,1,1,1,4,5,8,13,11,6,13,12,West
16,7,1,1,1,1,4,5,8,12,10,6,12,12,West
15,7,1,1,1,1,5,5,8,13,10,5,11,12,South
14,7,1,1,1,0,5,5,8,14,10,5,11,12,West
14,6,1,1,1,1,6,5,8,13,10,6,10,12,West
13,6,0,1,1,1,6,4,8,14,10,5,11,12,West
12,6,0,1,1,1,6,5,7,14,10,6,11,12,West
11,6,0,1,1,1,6,6,7,14,10,6,11,12,South
10,6,0,1,1,0,7,6,6,14,5,1,11,12,South
10,5,1,1,1,0,7,5,6,14,5,1,11,12,South
10,4,1,1,1,0,8,5,5,14,5,1,11,12,West
10,3,1,0,1,1,8,4,4,14,5,1,10,12,West
9,3,0,0,1,1,8,4,3,14,5,1,10,13,North
8,3,1,0,1,1,8,4,3,14,5,1,9,13,West
8,4,1,1,0,1,1,1,3,13,5,1,9,12,West
7,4,1,1,1,1,1,1,3,14,5,1,9,12,West
6,4,1,1,1,1,1,1,3,14,5,1,10,12,West
5,4,1,1,1,1,1,1,2,14,5,1,11,12,West
4,4,1,1,1,1,1,1,2,13,5,1,12,12,West
3,4,1,1,1,1,1,1,2,14,5,1,12,12,West
2,4,1,1,1,1,1,1,1,14,5,1,11,12,North
1,4,1,1,1,0,1,1,1,13,5,1,11,12,East
1,5,1,1,1,0,1,1,2,13,5,1,12,12,East
2,5,1,1,1,1,1,1,3,13,5,1,13,12,North
3,5,1,1,1,1,1,1,3,12,5,1,13,12,North
3,6,1,1,1,1,1,1,3,13,5,1,12,12,North
3,7,1,1,1,1,1,1,3,12,5,1,13,12,North
3,8,1,1,1,1,1,1,3,12,5,1,12,12,West
3,9,1,1,1,1,1,1,2,12,5,1,12,12,East
2,9,1,1,1,1,1,1,3,12,5,1,13,12,North
3,9,1,1,1,1,1,1,3,12,5,1,13,12,North
3,10,1,1,1,1,1,1,3,11,5,1,13,12,North
3,11,1,1,0,1,1,1,3,1,5,1,13,12,South
3,12,1,1,0,1,1,1,3,1,5,1,13,12,South
3,11,1,1,0,1,1,1,3,1,5,1,12,12,South
3,10,1,1,1,1,1,1,3,1,5,1,11,12,East
3,9,1,1,1,1,1,1,3,1,5,1,10,12,East
4,9,1,1,1,1,1,1,3,1,5,1,9,12,North
5,9,1,1,0,1,1,1,3,1,5,1,8,12,East
5,10,0,1,1,1,1,1,3,1,5,1,9,12,East
6,10,0,0,1,1,1,1,3,1,5,1,9,13,East
7,10,0,0,1,1,1,1,3,1,5,1,10,13,East
8,10,0,0,1,1,1,1,3,1,5,1,10,12,East
9,10,0,0,1,1,1,1,3,1,5,1,10,13,East
10,10,0,0,1,1,1,1,3,1,5,1,10,14,East
11,10,0,0,1,1,1,1,3,1,5,1,11,14,East
12,10,0,0,1,1,1,1,3,1,5,1,11,14,East
13,10,0,1,1,1,1,1,3,1,5,1,10,14,East
14,10,0,1,1,1,1,1,3,1,5,1,10,14,East
15,10,1,1,1,1,1,1,3,1,5,1,10,13,North
16,10,1,1,1,1,1,1,3,1,5,1,10,13,West
16,11,1,1,1,1,1,1,3,1,5,1,10,12,North
15,11,1,1,1,0,1,1,3,1,5,1,9,12,South
15,12,1,1,1,0,1,1,3,1,5,1,8,12,South
15,11,1,1,1,0,1,1,3,1,5,1,7,12,West
15,10,1,1,1,1,1,1,3,1,5,1,8,12,West
14,10,0,1,1,1,1,1,3,1,5,1,8,13,West
13,10,0,1,1,1,1,1,3,1,5,1,8,13,West
12,10,0,0,1,1,1,1,3,1,5,1,8,13,West
11,10,0,0,1,1,1,1,3,1,5,1,8,13,West
10,10,0,0,1,1,1,1,3,1,5,1,8,13,West
9,10,0,0,1,1,1,1,3,1,5,1,8,13,East
8,10,0,0,1,1,1,1,3,1,5,1,9,13,West
9,10,0,0,1,1,1,1,3,1,5,1,9,13,West
8,10,0,0,1,1,1,1,3,1,5,1,9,13,West
7,10,0,0,1,1,1,1,3,1,5,1,10,13,West
6,10,0,0,1,1,1,1,3,1,5,1,10,14,West
5,10,0,1,1,1,1,1,3,1,5,1,10,13,West
4,10,0,1,1,1,1,1,3,1,5,1,10,12,West
3,10,1,1,1,1,1,1,3,1,5,1,10,12,North
2,10,1,1,1,1,1,1,3,1,5,1,10,12,East
2,11,1,1,1,1,1,1,3,1,5,1,11,12,North
3,11,1,1,0,1,1,1,3,1,5,1,10,12,North
3,12,1,1,0,1,1,1,3,1,5,1,9,12,North
3,13,1,1,0,1,1,1,3,1,5,1,10,12,East
3,14,0,1,1,1,1,1,3,1,5,1,9,12,East
4,14,0,0,1,1,1,1,3,1,5,1,9,13,East
5,14,0,0,1,1,1,1,3,1,5,1,10,13,East
6,14,0,0,1,1,1,1,3,1,5,1,10,12,East
7,14,0,0,1,1,1,1,3,1,5,1,10,13,East
8,14,0,1,1,1,1,1,3,1,5,1,10,12,South
9,14,0,1,1,1,1,1,3,1,5,1,9,12,East
12,10,0,0,1,1,5,6,5,12,13,6,13,12,West
13,10,0,1,1,1,5,6,5,12,12,6,13,12,East
12,10,0,0,1,1,5,6,5,12,12,6,12,12,East
13,10,0,1,1,1,6,6,5,12,13,6,13,12,South
14,10,0,1,1,1,5,6,6,12,12,6,12,12,West
14,9,1,1,1,1,5,5,7,12,13,6,11,12,South
13,9,1,1,1,0,5,5,7,12,12,6,12,12,West
13,8,1,0,1,1,5,4,6,12,12,5,11,12,West
12,8,0,0,1,1,5,4,5,12,11,5,10,12,East
11,8,0,0,1,1,5,4,5,12,11,5,10,12,East
12,8,0,0,1,1,5,3,5,12,11,5,9,12,East
13,8,1,0,1,1,4,3,6,12,11,6,9,13,South
14,8,1,1,1,1,3,3,5,12,11,6,9,13,South
14,7,1,1,1,0,4,3,6,12,11,6,8,13,West
14,6,1,1,1,1,4,4,5,12,10,6,9,13,West
13,6,0,1,1,1,5,4,5,12,10,6,9,14,West
12,6,0,1,1,1,5,5,5,12,10,5,8,14,West
11,6,0,1,1,1,5,6,6,12,10,5,8,13,East
10,6,0,1,1,0,6,6,6,12,11,5,8,14,East
11,6,0,1,1,1,7,6,7,12,12,5,8,13,East
12,6,0,1,1,1,8,6,7,12,13,5,8,12,West
13,6,0,1,1,1,7,6,8,12,5,1,7,12,West
12,6,0,1,1,1,6,6,8,13,5,1,6,12,West
11,6,0,1,1,1,6,6,8,14,5,1,7,12,East
10,6,0,1,1,0,7,6,8,14,5,1,8,12,East
11,6,0,1,1,1,7,5,7,14,5,1,8,12,East
12,6,0,1,1,1,6,5,8,14,5,1,9,12,East
13,6,0,1,1,1,5,5,8,13,5,1,9,12,East
14,6,1,1,1,1,5,4,8,12,5,1,10,12,West
15,6,1,1,1,1,5,5,8,13,5,1,10,13,West
14,6,1,1,1,1,5,5,8,13,5,1,10,12,West
13,6,0,1,1,1,5,6,9,13,5,1,10,12,West
12,6,0,1,1,1,4,6,8,13,5,1,10,13,West
11,6,0,1,1,1,3,6,8,13,5,1,10,12,East
10,6,0,1,1,0,4,6,9,13,5,1,9,12,East
11,6,0,1,1,1,4,5,9,14,5,1,10,12,East
12,6,0,1,1,1,3,5,9,14,5,1,11,12,East
13,6,0,1,1,1,3,6,10,14,5,1,11,12,West
14,6,1,1,1,1,3,6,10,14,5,1,11,12,West
13,6,0,1,1,1,3,7,10,13,5,1,12,12,West
12,6,0,1,1,1,3,8,10,13,5,1,12,12,West
11,6,0,1,1,1,3,7,10,13,5,1,13,12,East
10,6,0,1,1,0,2,7,10,12,5,1,13,12,East
11,6,0,1,1,1,2,7,10,13,5,1,13,12,East
12,6,0,1,1,1,2,8,10,13,5,1,13,12,East
13,6,0,1,1,1,3,8,10,14,5,1,12,12,East
14,6,1,1,1,1,3,7,11,14,5,1,12,12,East
15,6,1,1,1,1,3,6,11,14,5,1,11,12,North
16,6,1,1,1,1,3,5,12,14,5,1,12,12,West
16,7,1,1,1,1,3,5,12,14,5,1,13,12,West
15,7,1,1,1,1,3,6,13,14,5,1,13,12,South
14,7,1,1,1,0,3,6,13,14,5,1,12,12,West
14,6,1,1,1,1,4,6,12,14,5,1,11,12,West
13,6,0,1,1,1,4,6,13,14,5,1,12,12,West
12,6,0,1,1,1,3,6,12,14,5,1,13,12,West
11,6,0,1,1,1,4,6,12,14,5,1,12,12,South
10,6,0,1,1,0,3,6,12,14,5,1,12,12,South
10,5,1,1,1,0,3,7,12,14,5,1,11,12,South
10,4,1,1,1,0,3,7,11,14,5,1,11,12,West
10,3,1,0,1,1,2,7,12,14,5,1,12,12,West
9,3,0,0,1,1,2,7,11,14,5,1,12,12,West
8,3,1,0,1,1,2,8,10,14,5,1,12,12,West
7,3,1,0,1,1,2,7,10,13,5,1,11,12,West
6,3,1,0,1,1,2,7,10,13,5,1,11,12,West
5,3,1,0,1,1,2,8,10,14,5,1,10,12,West
4,3,1,0,1,1,3,8,9,14,5,1,9,12,North
3,3,1,0,1,1,3,7,10,14,5,1,9,13,North
3,4,1,1,1,1,3,8,10,14,5,1,8,13,North
3,5,1,1,1,1,3,9,9,14,5,1,8,12,North
3,6,1,1,1,1,3,10,10,14,5,1,7,12,North
3,7,1,1,1,1,3,11,11,14,5,1,8,12,West
3,8,1,1,1,1,2,11,10,14,5,1,7,12,North
2,8,1,1,1,1,2,11,10,13,5,1,6,12,West
2,9,1,1,1,1,1,11,10,14,5,1,7,12,East
1,9,1,1,1,0,2,11,10,14,5,1,7,12,East
2,9,1,1,1,1,3,11,10,13,5,1,8,12,North
3,9,1,1,1,1,3,11,9,13,5,1,9,12,North
3,10,1,1,1,1,3,12,9,12,5,1,9,13,West
3,11,1,1,0,1,2,12,9,13,5,1,8,13,North
2,11,1,1,1,1,2,12,10,13,5,1,8,14,East
2,12,1,1,1,1,1,1,10,12,5,1,8,13,North
3,12,1,1,0,1,1,1,10,13,5,1,8,12,South
3,13,1,1,0,1,1,1,10,12,5,1,9,12,North
3,12,1,1,0,1,1,1,10,13,5,1,9,13,North
3,13,1,1,0,1,1,1,10,14,5,1,9,12,East
3,14,0,1,1,1,1,1,9,14,5,1,10,12,East
4,14,0,0,1,1,1,1,9,14,5,1,11,12,East
5,14,0,0,1,1,1,1,9,14,5,1,10,12,East
6,14,0,0,1,1,1,1,9,13,5,1,10,13,East
7,14,0,0,1,1,1,1,9,13,5,1,9,13,East
8,14,0,1,1,1,1,1,9,13,5,1,9,14,South
9,14,0,1,1,1,1,1,9,12,5,1,7,1,South
12,10,0,0,1,1,5,6,5,12,13,6,13,12,West
13,10,0,1,1,1,5,5,5,12,12,6,13,12,West
12,10,0,0,1,1,6,5,6,12,11,6,12,12,East
11,10,0,0,1,1,6,6,7,12,11,5,11,12,East
12,10,0,0,1,1,7,6,7,12,12,5,10,12,South
13,10,0,1,1,1,6,6,6,12,12,4,9,12,South
13,9,1,1,1,0,6,6,7,12,12,3,10,12,East
13,8,1,0,1,1,7,6,7,12,13,3,10,12,South
14,8,1,1,1,1,7,5,8,12,14,3,10,13,South
14,7,1,1,1,0,7,5,8,13,14,4,10,14,South
14,6,1,1,1,1,6,5,9,13,14,3,9,14,East
14,5,1,1,1,1,5,5,9,14,15,3,8,14,East
15,5,1,1,1,1,5,5,9,14,16,3,8,14,West
16,5,1,1,1,1,5,6,9,13,15,3,8,13,West
15,5,1,1,1,1,5,5,8,13,14,3,8,12,East
14,5,1,1,1,1,5,6,9,13,15,3,7,12,East
15,5,1,1,1,1,6,6,8,13,16,3,8,12,South
16,5,1,1,1,1,6,6,8,14,16,4,7,12,West
16,4,1,1,1,1,6,5,9,14,5,1,6,12,West
15,4,1,1,1,1,7,5,10,14,5,1,5,12,West
14,4,1,1,1,1,7,5,10,14,5,1,5,12,West
13,4,1,1,1,1,8,5,10,13,5,1,6,12,West
12,4,1,1,1,1,8,4,10,13,5,1,5,12,West
11,4,1,1,1,1,7,4,9,13,5,1,5,12,South
10,4,1,1,1,0,8,4,9,14,5,1,6,12,West
10,3,1,0,1,1,8,4,9,14,5,1,7,12,West
9,3,0,0,1,1,8,5,8,14,5,1,8,12,North
8,3,1,0,1,1,8,6,8,13,5,1,8,12,North
8,4,1,1,0,1,8,5,8,12,5,1,8,13,West
8,5,1,1,0,1,1,1,7,12,5,1,9,13,West
7,5,1,1,1,1,1,1,6,12,5,1,9,12,North
6,5,1,1,1,1,1,1,6,12,5,1,10,12,West
6,6,0,1,1,1,1,1,6,12,5,1,9,12,West
5,6,0,1,1,1,1,1,5,12,5,1,9,13,North
4,6,1,1,1,1,1,1,5,12,5,1,9,14,North
4,7,1,1,0,1,1,1,5,12,5,1,9,13,East
4,8,1,1,1,1,1,1,5,12,5,1,8,13,North
5,8,1,0,1,1,1,1,5,12,5,1,8,13,North
5,9,1,1,0,1,1,1,6,12,5,1,8,13,East
5,10,0,1,1,1,1,1,6,12,5,1,9,13,West
6,10,0,0,1,1,1,1,5,12,5,1,9,14,East
5,10,0,1,1,1,1,1,6,12,5,1,9,14,West
6,10,0,0,1,1,1,1,6,12,5,1,9,14,West
5,10,0,1,1,1,1,1,5,12,5,1,9,14,West
4,10,0,1,1,1,1,1,6,12,5,1,8,14,West
3,10,1,1,1,1,1,1,5,12,5,1,8,13,West
2,10,1,1,1,1,1,1,5,12,5,1,8,12,North
1,10,1,1,1,0,1,1,6,12,5,1,8,13,East
1,11,1,1,1,0,1,1,7,12,5,1,8,12,East
2,11,1,1,1,1,1,1,7,12,5,1,7,12,North
3,11,1,1,0,1,1,1,6,12,5,1,8,12,South
3,12,1,1,0,1,1,1,7,12,5,1,9,12,South
3,11,1,1,0,1,1,1,7,12,5,1,8,12,South
3,10,1,1,1,1,1,1,6,12,5,1,8,12,East
3,9,1,1,1,1,1,1,7,12,5,1,7,12,East
4,9,1,1,1,1,1,1,7,12,5,1,6,12,North
5,9,1,1,0,1,1,1,8,12,5,1,6,12,East
5,10,0,1,1,1,1,1,9,12,5,1,7,12,East
