@relation 'training_keyboard.arff-weka.filters.unsupervised.attribute.Remove-R19-22,27-weka.filters.unsupervised.attribute.Remove-R3-6'

@attribute PacX numeric
@attribute PacY numeric
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute DistGosth1 numeric
@attribute DistGosth2 numeric
@attribute DistGosth3 numeric
@attribute DistGosth4 numeric
@attribute NearestFoodDist numeric
@attribute NumOfFood numeric
@attribute Score numeric
@attribute NextScore numeric

@data
1,7,5,9,11,3,17,6,25,13,6,14,17,30,-1,0,-16,-17
1,6,5,9,11,3,17,6,25,13,7,13,16,31,-1,0,-17,-18
2,6,5,9,11,3,17,6,25,13,6,12,15,30,-1,0,-18,-19
3,6,5,9,11,3,17,6,25,13,5,11,14,29,-1,0,-19,-20
3,7,5,9,11,3,17,6,25,13,4,12,15,28,-1,0,-20,-21
3,8,5,9,11,3,17,6,25,13,3,13,16,27,-1,0,-21,-22
3,9,5,9,11,3,17,6,25,13,2,14,17,26,-1,0,-22,-23
4,9,5,9,11,3,17,6,25,13,1,13,16,25,-1,0,-23,176
5,9,1,1,11,3,17,6,25,13,-1,12,15,24,-1,0,176,175
5,8,1,1,11,3,17,6,25,13,-1,11,14,25,-1,0,175,174
5,7,1,1,11,3,17,6,25,13,-1,10,13,26,-1,0,174,173
5,6,1,1,11,3,17,6,25,13,-1,9,12,27,-1,0,173,172
5,5,1,1,11,3,17,6,25,13,-1,8,13,28,-1,0,172,171
5,4,1,1,11,3,17,6,25,13,-1,7,14,29,-1,0,171,170
5,3,1,1,11,3,17,6,25,13,-1,6,15,30,-1,0,170,169
6,3,1,1,11,3,17,6,25,13,-1,5,14,29,-1,0,169,168
7,3,1,1,11,3,17,6,25,13,-1,4,13,28,-1,0,168,167
8,3,1,1,11,3,17,6,25,13,-1,3,12,27,-1,0,167,166
9,3,1,1,11,3,17,6,25,13,-1,2,11,26,-1,0,166,165
10,3,1,1,11,3,17,6,25,13,-1,1,10,25,-1,0,165,364
11,3,1,1,3,1,17,6,25,13,-1,-1,9,24,-1,0,364,363
11,4,1,1,3,1,17,6,25,13,-1,-1,8,23,-1,0,363,362
11,5,1,1,3,1,17,6,25,13,-1,-1,7,22,-1,0,362,361
11,6,1,1,3,1,17,6,25,13,-1,-1,6,21,-1,0,361,360
11,7,1,1,3,1,17,6,25,13,-1,-1,7,20,-1,0,360,359
11,8,1,1,3,1,17,6,25,13,-1,-1,8,19,-1,0,359,358
11,9,1,1,3,1,17,6,25,13,-1,-1,9,18,-1,0,358,357
11,10,1,1,3,1,17,6,25,13,-1,-1,10,17,-1,0,357,356
11,11,1,1,3,1,17,6,25,13,-1,-1,11,16,-1,0,356,355
11,12,1,1,3,1,17,6,25,13,-1,-1,12,15,-1,0,355,354
12,12,1,1,3,1,17,6,25,13,-1,-1,11,14,-1,0,354,353
13,12,1,1,3,1,17,6,25,13,-1,-1,10,13,-1,0,353,352
13,11,1,1,3,1,17,6,25,13,-1,-1,9,14,-1,0,352,351
13,10,1,1,3,1,17,6,25,13,-1,-1,8,15,-1,0,351,350
13,9,1,1,3,1,17,6,25,13,-1,-1,7,16,-1,0,350,349
13,8,1,1,3,1,17,6,25,13,-1,-1,6,17,-1,0,349,348
13,7,1,1,3,1,17,6,25,13,-1,-1,5,18,-1,0,348,347
13,6,1,1,3,1,17,6,25,13,-1,-1,4,19,-1,0,347,346
14,6,1,1,3,1,17,6,25,13,-1,-1,3,18,-1,0,346,345
15,6,1,1,3,1,17,6,25,13,-1,-1,2,17,-1,0,345,344
16,6,1,1,3,1,17,6,25,13,-1,-1,1,16,-1,0,344,543
17,6,1,1,3,1,5,1,25,13,-1,-1,-1,15,-1,0,543,542
16,6,1,1,3,1,5,1,25,13,-1,-1,-1,16,-1,0,542,541
15,6,1,1,3,1,5,1,25,13,-1,-1,-1,17,-1,0,541,540
14,6,1,1,3,1,5,1,25,13,-1,-1,-1,18,-1,0,540,539
14,7,1,1,3,1,5,1,25,13,-1,-1,-1,17,-1,0,539,538
14,8,1,1,3,1,5,1,25,13,-1,-1,-1,16,-1,0,538,537
14,9,1,1,3,1,5,1,25,13,-1,-1,-1,15,-1,0,537,536
14,10,1,1,3,1,5,1,25,13,-1,-1,-1,14,-1,0,536,535
15,10,1,1,3,1,5,1,25,13,-1,-1,-1,13,-1,0,535,534
16,10,1,1,3,1,5,1,25,13,-1,-1,-1,12,-1,0,534,533
17,10,1,1,3,1,5,1,25,13,-1,-1,-1,11,-1,0,533,532
18,10,1,1,3,1,5,1,25,13,-1,-1,-1,10,-1,0,532,531
18,11,1,1,3,1,5,1,25,13,-1,-1,-1,9,-1,0,531,530
19,11,1,1,3,1,5,1,25,13,-1,-1,-1,8,-1,0,530,529
20,11,1,1,3,1,5,1,25,13,-1,-1,-1,7,-1,0,529,528
20,12,1,1,3,1,5,1,25,13,-1,-1,-1,6,-1,0,528,527
20,13,1,1,3,1,5,1,25,13,-1,-1,-1,5,-1,0,527,526
20,14,1,1,3,1,5,1,25,13,-1,-1,-1,6,-1,0,526,525
20,15,1,1,3,1,5,1,25,13,-1,-1,-1,7,-1,0,525,524
21,15,1,1,3,1,5,1,25,13,-1,-1,-1,6,-1,0,524,523
22,15,1,1,3,1,5,1,25,13,-1,-1,-1,5,-1,0,523,522
23,15,1,1,3,1,5,1,25,13,-1,-1,-1,4,-1,0,522,521
24,15,1,1,3,1,5,1,25,13,-1,-1,-1,3,-1,0,521,520
25,15,1,1,3,1,5,1,25,13,-1,-1,-1,2,-1,0,520,519
9,1,8,7,9,7,10,7,11,7,7,6,7,8,1,114,0,-1
9,1,7,7,8,7,9,7,11,7,8,7,6,8,1,114,-1,98
10,1,8,7,7,7,10,7,11,7,8,9,6,7,1,113,98,197
11,1,9,7,6,7,11,7,11,7,8,11,6,6,1,112,197,296
12,1,9,7,6,8,10,7,11,7,9,13,8,8,1,111,296,395
13,1,9,7,6,7,9,7,10,7,10,13,10,9,1,110,395,494
13,2,10,7,6,6,9,7,10,7,8,11,9,9,1,109,494,593
13,3,10,8,5,6,9,8,9,7,8,11,9,7,1,108,593,692
13,4,10,7,4,6,9,9,10,7,6,11,9,5,1,107,692,791
13,5,10,7,4,5,9,8,11,7,5,9,7,5,1,106,791,890
13,6,11,7,3,5,10,8,10,7,3,11,5,5,1,105,890,989
13,7,10,7,3,6,10,8,10,8,3,11,4,4,1,104,989,1088
13,8,11,7,4,6,10,9,10,8,3,11,4,3,1,103,1088,1187
13,9,11,7,3,6,9,9,10,8,4,13,4,4,1,102,1187,1286
13,10,11,7,3,7,9,9,10,8,5,13,5,6,1,101,1286,1385
13,11,11,7,2,7,9,8,10,7,6,15,7,7,1,100,1385,1484
12,11,10,7,3,7,10,8,10,7,6,13,5,6,1,99,1484,1583
11,11,11,7,3,7,9,8,10,7,4,12,5,6,1,98,1583,1682
10,11,10,7,3,6,9,9,9,7,4,12,3,4,1,97,1682,1781
10,10,9,7,3,6,10,9,10,7,4,11,1,4,1,96,1781,2080
10,9,9,7,3,6,6,1,11,7,3,10,-1,2,1,95,2080,2079
10,8,8,7,4,6,6,2,10,7,3,8,10,2,2,95,2079,2278
10,7,7,7,5,6,6,3,9,7,3,6,8,-1,3,95,2278,2277
9,7,8,7,5,5,6,4,7,1,1,6,6,-1,2,95,2277,2476
8,7,2,1,5,4,5,4,8,1,-1,6,6,-1,2,95,2476,2475
7,7,3,1,5,5,5,5,8,1,-1,4,4,-1,1,95,2475,2574
6,7,3,1,5,5,5,6,9,1,-1,3,2,-1,1,94,2574,2673
5,7,2,1,4,5,5,6,10,1,-1,3,1,-1,1,93,2673,2972
9,1,8,7,9,7,10,7,11,7,7,6,7,8,1,114,0,-1
9,1,9,7,8,7,10,7,11,7,6,7,7,7,1,114,-1,-2
9,1,10,7,7,7,9,7,10,7,7,8,6,6,1,114,-2,-3
9,1,9,7,6,7,8,7,9,7,6,9,7,7,1,114,-3,96
10,1,9,7,6,8,7,7,8,7,7,11,9,9,1,113,96,195
11,1,8,7,6,8,8,7,7,7,9,12,9,10,1,112,195,194
10,1,8,7,6,9,7,7,7,7,8,12,9,9,2,112,194,193
9,1,9,7,5,9,8,7,7,7,6,12,7,7,1,112,193,292
8,1,9,8,4,9,7,7,8,7,8,12,7,7,1,111,292,391
7,1,9,8,3,9,7,7,7,7,9,12,6,6,1,110,391,490
6,1,9,9,3,8,8,7,7,7,11,10,8,7,1,109,490,589
6,2,10,9,3,8,7,7,7,7,11,9,6,5,1,108,589,688
6,3,10,9,3,7,8,7,6,7,10,7,6,3,1,107,688,787
5,3,9,9,3,8,8,7,6,6,10,7,7,5,1,106,787,886
5,4,9,8,3,7,9,7,6,7,8,5,7,5,1,105,886,985
5,5,9,9,2,7,9,7,7,7,8,5,6,4,1,104,985,1084
5,6,9,10,2,7,9,7,7,7,8,4,5,3,1,103,1084,1183
5,7,9,9,1,7,10,7,7,7,6,4,5,3,1,102,1183,1282
6,7,9,8,1,6,10,7,8,7,4,6,4,2,1,101,1282,1481
7,7,9,8,1,5,10,7,8,7,3,8,3,-1,2,101,1481,1480
8,7,9,8,1,4,11,7,7,1,2,10,3,-1,3,101,1480,1679
9,7,1,1,1,4,11,7,8,1,-1,11,2,-1,2,101,1679,1878
10,7,2,1,1,5,5,1,8,1,-1,11,-1,-1,2,101,1878,1877
11,7,1,1,1,6,4,1,7,1,-1,11,-1,-1,2,101,1877,1876
11,7,1,1,1,6,4,1,6,1,-1,11,-1,-1,2,101,1876,1875
10,7,2,1,1,6,4,1,6,1,-1,10,-1,9,2,101,1875,1874
9,7,2,1,1,7,4,2,6,2,-1,8,10,-1,2,101,1874,1873
8,7,1,1,2,7,4,3,6,1,-1,6,8,-1,3,101,1873,1872
7,7,2,1,2,7,3,3,6,1,-1,5,8,-1,2,101,1872,1871
6,7,1,1,2,7,4,3,6,1,-1,4,6,-1,1,101,1871,1870
9,1,8,7,9,7,10,7,11,7,7,6,7,8,1,114,0,-1
9,1,9,7,10,7,9,7,11,7,6,7,6,7,1,114,-1,-2
9,1,8,7,10,7,8,7,10,7,7,7,7,6,1,114,-2,97
10,1,9,7,10,7,9,7,9,7,7,6,7,6,1,113,97,196
11,1,9,7,9,7,10,7,10,7,8,8,7,8,1,112,196,295
12,1,9,8,9,8,9,7,9,7,10,10,9,10,1,111,295,394
13,1,9,9,10,8,9,7,8,7,12,10,10,12,1,110,394,493
13,2,10,9,9,8,9,7,7,7,10,10,9,12,1,109,493,592
13,3,10,9,9,9,8,7,6,7,9,10,9,11,1,108,592,691
12,3,10,9,9,8,7,7,6,7,8,8,9,10,1,107,691,790
11,3,10,8,10,8,7,7,6,7,6,6,8,10,1,106,790,889
10,3,9,8,10,8,6,7,6,8,6,5,8,8,1,105,889,988
9,3,9,9,10,7,5,7,6,7,6,5,8,8,1,104,988,1087
8,3,9,9,10,8,5,7,6,8,7,7,7,6,1,103,1087,1086
8,4,9,10,10,8,4,7,6,7,7,6,7,4,2,103,1086,1085
8,5,9,9,10,7,4,7,7,7,5,4,6,2,2,103,1085,1084
9,5,9,10,10,8,3,7,8,7,5,4,8,2,3,103,1084,1083
10,5,9,9,10,9,3,8,9,7,5,4,10,3,3,103,1083,1082
11,5,9,9,10,10,3,7,9,7,6,6,10,3,2,103,1082,1081
10,5,9,8,9,10,4,7,10,7,4,6,8,3,3,103,1081,1080
9,5,9,7,9,11,4,7,9,7,2,6,7,2,3,103,1080,1079
8,5,9,8,8,11,4,6,9,7,4,6,5,3,2,103,1079,1078
8,4,10,8,9,11,5,6,9,7,6,8,5,4,2,103,1078,1077
8,3,10,9,9,10,5,6,9,7,8,8,6,6,1,103,1077,1176
7,3,9,9,9,11,5,6,10,7,8,10,5,6,1,102,1176,1275
6,3,10,9,9,11,4,6,9,7,10,11,5,8,1,101,1275,1374
5,3,9,9,10,11,3,6,10,7,10,13,5,10,1,100,1374,1473
4,3,9,9,10,10,3,6,10,8,11,13,4,11,1,99,1473,1572
4,2,9,9,9,10,3,5,10,8,12,13,4,12,1,98,1572,1671
4,1,9,9,9,11,3,4,10,8,13,15,4,13,1,97,1671,1770
3,1,10,9,9,11,3,5,10,8,15,16,4,15,1,96,1770,1869
2,1,10,8,9,10,3,4,10,9,15,16,4,15,2,95,1869,1868
1,1,9,8,9,10,3,3,10,8,15,17,4,16,1,95,1868,1967
1,2,9,9,10,10,4,3,10,8,15,17,4,14,1,94,1967,2066
1,3,10,9,10,11,4,3,10,7,15,17,3,14,1,93,2066,2165
1,4,10,9,10,10,4,4,11,7,14,15,3,12,1,92,2165,2264
1,5,10,10,10,10,4,5,10,7,14,14,3,12,1,91,2264,2363
1,6,10,10,10,10,5,5,11,7,13,13,5,11,1,90,2363,2462
1,7,9,10,9,10,5,6,11,7,11,11,5,9,1,89,2462,2561
2,7,9,9,9,9,6,6,10,7,9,9,5,8,1,88,2561,2660
3,7,9,8,9,8,6,5,10,7,7,7,5,6,1,87,2660,2759
3,6,9,8,10,8,6,5,9,7,8,9,4,6,1,86,2759,2858
4,6,10,8,10,7,5,5,8,7,8,7,2,4,1,85,2858,2957
5,6,10,8,11,7,4,5,7,7,7,7,2,2,1,84,2957,3256
6,6,9,8,11,7,3,5,6,7,5,6,4,-1,1,83,3256,3355
6,5,10,8,10,7,4,5,7,1,7,6,2,-1,1,82,3355,3454
6,4,9,8,11,7,4,4,6,1,7,8,2,2,1,81,3454,3453
6,5,9,9,11,7,3,4,6,2,7,7,4,2,1,81,3453,3452
6,6,9,9,10,7,4,4,6,3,6,5,4,3,1,81,3452,3451
5,6,10,9,9,7,3,4,6,3,8,5,4,3,1,81,3451,3550
5,5,10,8,9,8,4,4,6,4,8,7,2,3,1,80,3550,3649
5,4,10,9,9,8,4,5,6,3,10,8,2,3,1,79,3649,3948
4,4,9,9,9,8,5,1,7,3,10,9,-1,3,1,78,3948,4047
3,4,10,9,9,9,6,1,6,3,12,11,-1,4,1,77,4047,4146
3,5,10,9,9,10,6,2,6,3,11,11,6,5,1,76,4146,4245
4,5,10,9,10,10,6,1,6,3,10,11,-1,4,2,75,4245,4244
4,4,10,9,9,10,6,2,6,3,11,11,4,4,2,75,4244,4243
4,3,10,8,9,9,6,2,6,2,11,11,3,2,1,75,4243,4442
5,3,10,9,9,9,6,1,6,3,11,10,-1,-1,2,75,4442,4441
6,3,9,9,9,9,6,2,7,1,9,9,1,-1,1,75,4441,4740
6,2,9,9,9,8,6,1,7,1,10,9,-1,-1,1,74,4740,5439
6,1,9,8,10,8,5,1,7,1,10,11,-1,-1,1,73,5439,5638
6,1,9,7,9,8,5,1,7,1,9,10,-1,-1,1,73,5638,5937
7,1,9,7,9,8,6,1,8,1,8,9,-1,-1,1,72,5937,6036
8,1,10,7,9,9,6,2,7,1,8,9,3,-1,7,71,6036,6035
9,1,10,7,9,8,6,3,6,1,7,7,5,-1,6,71,6035,6034
10,1,10,7,10,8,5,3,6,1,6,7,7,-1,5,71,6034,6033
11,1,10,8,9,8,5,3,7,1,8,9,8,-1,4,71,6033,6032
12,1,10,7,9,7,6,3,7,1,8,9,8,-1,3,71,6032,6031
13,1,10,8,8,7,6,3,7,1,10,11,9,-1,2,71,6031,6030
13,2,10,7,7,7,7,3,8,1,8,11,7,-1,2,71,6030,6029
13,3,9,7,7,7,6,3,9,1,8,10,7,-1,1,71,6029,6128
13,4,9,7,7,7,6,4,8,1,7,9,7,-1,1,70,6128,6227
13,5,8,7,7,7,6,5,7,1,7,8,7,-1,1,69,6227,6326
13,6,8,7,6,7,5,5,6,1,6,8,9,-1,1,68,6326,6425
13,7,7,7,5,7,5,5,7,1,6,8,10,-1,1,67,6425,6524
13,8,8,7,5,6,6,5,7,1,6,10,10,-1,1,66,6524,6623
13,9,8,7,5,6,6,5,7,1,7,11,11,-1,1,65,6623,6722
13,10,9,7,5,5,6,6,6,1,7,13,11,15,1,64,6722,6821
13,11,10,7,5,4,6,5,6,2,7,15,13,16,1,63,6821,6920
12,11,9,7,5,5,6,4,6,2,7,13,13,15,1,62,6920,7019
11,11,9,7,6,5,6,5,6,2,6,11,11,-1,1,61,7019,7118
10,11,9,8,6,6,6,5,6,1,4,9,10,-1,1,60,7118,7217
9,11,9,8,6,6,5,5,7,1,3,8,10,-1,1,59,7217,7316
9,10,9,8,6,5,4,5,8,1,2,8,10,-1,1,58,7316,7615
9,9,1,1,6,5,4,4,9,1,-1,7,10,-1,1,57,7615,7614
9,8,1,1,6,5,4,3,9,1,-1,6,10,-1,2,57,7614,7613
9,7,1,1,6,6,5,3,9,1,-1,4,8,-1,3,57,7613,7612
8,7,1,2,6,5,6,3,9,1,12,4,6,-1,2,57,7612,7611
7,7,1,2,6,4,6,4,8,1,11,4,4,-1,1,57,7611,7710
6,7,1,3,5,4,5,4,9,1,9,4,4,-1,1,56,7710,7709
6,6,1,3,5,4,5,5,8,1,8,3,2,-1,2,56,7709,7908
6,5,1,2,4,4,5,1,8,1,8,3,-1,-1,3,56,7908,7907
6,4,1,1,4,5,6,1,8,1,-1,3,-1,-1,4,56,7907,7906
5,4,2,1,4,6,6,2,8,1,-1,3,3,-1,3,56,7906,7905
4,4,1,1,4,7,6,1,8,1,-1,3,-1,-1,2,56,7905,7904
9,1,8,7,9,7,10,7,11,7,7,6,7,8,1,114,0,-1
9,1,7,7,10,7,11,7,11,7,8,7,8,7,1,114,-1,-2
9,1,7,7,11,7,10,7,10,7,8,8,7,8,1,114,-2,97
8,1,6,7,11,7,11,7,11,7,8,9,9,9,1,113,97,196
7,1,5,7,10,7,11,7,11,7,8,9,10,9,1,112,196,295
6,1,5,6,10,7,11,7,10,7,6,10,11,11,1,111,295,394
6,2,5,5,10,8,11,7,11,7,4,10,10,10,1,110,394,493
6,3,4,5,10,7,10,7,11,7,4,8,8,8,1,109,493,592
5,3,4,6,9,7,10,7,10,7,4,8,9,9,1,108,592,691
4,3,5,6,8,7,9,7,10,7,4,8,9,9,1,107,691,790
4,4,5,6,9,7,8,7,9,7,3,8,7,7,1,106,790,889
4,5,5,7,10,7,9,7,8,7,3,8,7,6,1,105,889,988
5,5,5,6,10,7,9,8,8,7,1,7,7,4,1,104,988,1287
5,6,1,1,9,7,10,8,7,7,-1,5,7,3,1,103,1287,1386
5,7,1,2,9,8,9,8,7,7,9,5,5,2,1,102,1386,1485
6,7,1,2,9,7,9,8,7,7,10,3,4,1,1,101,1485,1684
7,7,1,3,8,7,9,8,7,1,10,1,3,-1,2,101,1684,1883
8,7,1,4,2,1,9,8,7,1,10,-1,2,-1,3,101,1883,1882
9,7,1,3,3,1,9,9,6,1,12,-1,2,-1,2,101,1882,1881
10,7,1,3,4,1,9,8,7,1,13,-1,2,-1,2,101,1881,1880
11,7,1,2,4,1,9,9,8,1,15,-1,4,-1,2,101,1880,1879
11,7,1,2,4,2,9,8,8,1,15,12,3,-1,2,101,1879,1878
11,7,1,1,4,3,10,8,9,1,-1,11,2,-1,2,101,1878,1877
10,7,1,1,4,4,10,9,10,1,-1,9,2,-1,2,101,1877,1876
10,8,2,1,4,3,9,9,9,1,-1,11,2,-1,1,101,1876,1975
10,9,3,1,4,3,9,8,10,1,-1,12,2,-1,1,100,1975,2074
10,10,4,1,5,3,10,8,10,1,-1,12,2,-1,1,99,2074,2173
10,11,4,2,4,3,10,8,11,1,15,14,3,-1,1,98,2173,2272
11,11,4,2,4,3,10,7,11,1,16,15,5,-1,1,97,2272,2371
12,11,4,2,4,4,10,8,10,1,17,15,5,-1,1,96,2371,2470
13,11,4,3,4,5,9,8,11,1,17,15,7,-1,1,95,2470,2569
13,10,5,3,3,5,9,8,10,1,15,15,6,-1,1,94,2569,2668
13,9,4,3,4,5,9,9,9,1,15,13,4,-1,1,93,2668,2767
14,9,4,2,5,5,10,9,10,1,17,13,4,-1,1,92,2767,2866
15,9,4,2,5,5,10,9,9,1,18,14,5,-1,1,91,2866,2965
15,10,4,1,5,6,10,8,10,1,-1,14,7,-1,1,90,2965,3064
15,11,4,1,5,5,10,8,10,1,-1,16,8,-1,1,89,3064,3163
16,11,4,2,6,5,10,9,11,1,21,16,8,-1,1,88,3163,3262
17,11,4,1,6,4,10,9,12,1,-1,18,9,-1,2,87,3262,3261
18,11,4,2,6,4,10,8,13,1,23,19,11,-1,1,87,3261,3260
18,11,4,1,6,4,9,8,13,1,-1,19,12,14,1,87,3260,3259
18,11,3,1,6,3,10,8,13,2,-1,20,11,13,1,87,3259,3358
18,10,3,1,6,2,10,7,13,3,-1,20,11,13,1,86,3358,3457
18,9,3,1,6,1,10,7,12,3,-1,-1,10,12,1,85,3457,3556
18,8,2,1,6,2,9,7,12,3,-1,18,10,10,1,84,3556,3655
18,7,2,1,6,1,8,7,13,3,-1,-1,10,9,1,83,3655,3754
18,6,1,1,6,2,9,7,13,3,-1,16,10,7,1,82,3754,3853
18,5,1,2,6,2,9,8,13,4,20,15,12,5,1,81,3853,3952
18,4,1,3,6,2,10,8,13,5,18,14,12,5,1,80,3952,4051
18,3,1,4,6,1,9,8,13,4,18,-1,14,5,1,79,4051,4150
18,2,1,4,6,2,9,9,13,3,19,12,16,6,2,78,4150,4149
18,1,1,3,6,3,10,9,13,3,19,14,16,8,1,78,4149,4248
17,1,1,2,7,3,10,8,13,4,17,12,14,7,1,77,4248,4347
16,1,1,3,8,3,10,7,13,4,17,10,12,6,1,76,4347,4446
15,1,1,3,9,3,10,8,13,4,16,8,12,5,1,75,4446,4545
15,2,1,3,10,3,10,9,13,4,15,6,12,3,1,74,4545,4644
15,3,1,4,11,3,10,10,13,3,15,4,12,3,1,73,4644,4743
16,3,1,4,10,3,9,10,12,3,16,6,14,4,1,72,4743,4842
16,4,1,3,11,3,9,10,12,3,16,6,13,4,1,71,4842,4841
16,3,1,2,10,3,9,10,13,3,16,6,14,4,2,71,4841,4840
16,3,1,3,10,3,9,11,12,3,15,6,15,3,2,71,4840,4839
16,4,1,4,9,3,9,10,13,3,15,8,13,5,1,71,4839,4938
15,4,1,4,10,3,9,11,12,3,14,6,13,3,1,70,4938,4937
15,4,1,3,11,3,10,11,13,3,15,5,12,2,1,70,4937,4936
16,4,1,3,12,3,10,10,13,4,16,5,12,3,1,70,4936,5035
16,5,1,4,12,3,9,10,13,4,16,6,12,4,1,69,5035,5134
16,6,1,4,11,3,10,10,13,4,17,8,10,6,1,68,5134,5233
16,7,1,5,12,3,10,10,13,3,17,8,9,6,1,67,5233,5332
16,8,1,4,13,3,10,11,13,4,19,8,9,8,1,66,5332,5331
16,7,1,4,12,3,9,11,13,3,18,8,11,8,1,66,5331,5330
16,6,1,4,12,3,9,10,13,2,17,7,11,-1,1,66,5330,5429
15,6,1,3,12,3,9,11,13,1,17,6,11,-1,1,65,5429,5528
15,7,1,3,13,3,10,11,12,1,18,6,9,-1,2,64,5528,5527
15,7,1,3,13,3,10,11,13,1,18,6,9,-1,2,64,5527,5526
15,6,1,3,13,2,10,11,12,1,17,6,10,-1,1,64,5526,5625
15,5,1,4,13,2,11,11,12,1,15,5,10,-1,2,63,5625,5624
16,5,1,5,13,1,12,11,13,1,15,-1,10,6,3,63,5624,5623
16,6,1,6,12,1,11,11,13,2,15,-1,10,6,2,63,5623,5622
16,7,1,6,13,1,11,11,13,3,16,-1,9,7,1,63,5622,5721
17,7,1,6,13,2,10,11,13,3,17,9,11,7,3,62,5721,5720
16,7,1,6,13,1,10,10,13,4,16,-1,9,5,2,62,5720,5719
16,8,1,7,13,1,9,10,13,5,16,-1,9,6,1,62,5719,5818
16,9,1,7,13,2,9,11,13,5,17,10,9,8,4,61,5818,5817
15,9,1,6,13,2,10,11,13,4,17,9,7,6,3,61,5817,5816
14,9,1,6,13,3,10,10,13,5,16,7,5,6,2,61,5816,5815
13,9,1,5,13,4,10,10,13,4,16,5,4,6,1,61,5815,5914
13,8,1,4,13,5,9,10,13,3,16,3,6,6,1,60,5914,6013
13,7,1,3,13,6,10,10,13,2,16,1,6,-1,1,59,6013,6312
13,6,1,2,2,1,9,10,13,1,16,-1,8,4,1,58,6312,6411
13,5,1,1,1,1,9,11,13,2,-1,-1,10,2,1,57,6411,6510
13,4,1,1,2,1,10,11,13,3,-1,-1,10,2,1,56,6510,6609
13,3,1,1,1,1,10,11,12,3,-1,-1,11,2,1,55,6609,6908
12,3,1,1,2,1,9,11,11,3,-1,-1,11,-1,1,54,6908,7007
11,3,1,1,3,1,9,11,7,1,-1,-1,10,-1,1,53,7007,7106
10,3,1,1,4,1,9,11,7,1,-1,-1,9,-1,1,52,7106,7205
9,3,1,2,4,2,10,11,7,1,9,6,9,-1,1,51,7205,7304
8,3,1,2,4,3,10,11,6,1,8,4,10,3,1,50,7304,7403
7,3,1,3,3,3,10,11,6,2,6,4,11,-1,2,49,7403,7402
6,3,1,3,3,4,11,11,6,1,5,4,13,-1,1,49,7402,7501
6,4,1,4,3,5,10,11,7,1,5,4,11,-1,1,48,7501,7600
6,5,1,5,3,4,10,10,7,1,5,4,9,-1,1,47,7600,7699
6,6,1,4,3,4,10,9,8,1,7,5,7,-1,2,46,7699,7698
6,7,1,3,4,4,10,8,8,1,9,5,5,-1,1,46,7698,7697
5,7,1,3,3,4,10,8,7,1,8,5,6,-1,1,46,7697,7796
4,7,1,3,3,4,10,7,7,1,7,4,6,-1,1,45,7796,7895
3,7,1,4,3,5,9,7,8,1,5,2,6,-1,1,44,7895,7994
2,7,1,5,4,5,9,8,9,1,3,4,8,-1,1,43,7994,8093
1,7,1,4,5,5,9,7,10,1,3,6,8,-1,1,42,8093,8192
1,6,1,5,4,5,8,7,9,1,1,4,8,-1,1,41,8192,8491
1,5,2,1,3,5,9,7,10,1,-1,2,10,-1,1,40,8491,8590
1,4,2,1,3,4,9,8,11,1,-1,2,12,-1,1,39,8590,8689
1,3,2,1,3,3,10,8,11,1,-1,2,14,-1,1,38,8689,8788
1,2,3,1,4,3,10,7,10,1,-1,4,14,-1,2,37,8788,8787
1,1,2,1,5,3,10,8,11,1,-1,6,16,-1,1,37,8787,9286
2,1,1,1,4,3,10,7,12,1,-1,4,14,-1,1,36,9286,9385
3,1,2,1,4,3,11,7,11,1,-1,3,14,-1,1,35,9385,9484
4,1,3,1,3,3,10,7,11,1,-1,3,12,-1,1,34,9484,9583
4,2,3,1,3,4,9,7,12,1,-1,3,10,-1,2,33,9583,9582
4,3,4,1,3,3,10,7,11,1,-1,1,10,-1,1,33,9582,9881
3,3,4,1,2,1,10,8,12,1,-1,-1,12,-1,1,32,9881,9980
3,4,3,1,1,1,9,8,13,1,-1,-1,10,-1,1,31,9980,10079
3,5,2,1,1,2,10,8,12,1,-1,5,10,-1,1,30,10079,10178
3,6,2,1,1,1,9,8,13,1,-1,-1,8,-1,1,29,10178,10277
4,6,2,1,2,1,9,9,13,1,-1,-1,8,13,3,28,10277,10276
5,6,2,1,3,1,10,9,13,2,-1,-1,8,-1,2,28,10276,10275
6,6,1,1,3,1,10,9,13,1,-1,-1,7,-1,2,28,10275,10274
6,6,2,1,3,1,10,9,12,1,-1,-1,7,-1,2,28,10274,10273
6,6,3,1,4,1,10,10,12,1,-1,-1,8,-1,2,28,10273,10272
6,6,3,1,4,1,10,11,11,1,-1,-1,9,-1,2,28,10272,10271
6,7,4,1,4,2,11,11,11,1,-1,7,9,-1,1,28,10271,10270
7,7,4,2,4,3,10,11,11,1,8,7,7,-1,2,28,10270,10269
8,7,4,3,4,4,10,11,10,1,8,7,6,-1,3,28,10269,10268
9,7,3,3,5,4,9,11,10,1,10,7,4,-1,2,28,10268,10267
9,8,3,3,5,5,9,10,9,1,11,7,2,-1,1,28,10267,10366
9,9,3,4,6,5,9,11,8,1,11,7,2,-1,1,27,10366,10465
