@relation training_tutorial1.arff

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute DistGosth1 numeric
@attribute DistGosth2 numeric
@attribute DistGosth3 numeric
@attribute DistGosth4 numeric
@attribute GhostDir1 {North,South,East,West,Stop}
@attribute GhostDir2 {North,South,East,West,Stop}
@attribute GhostDir3 {North,South,East,West,Stop}
@attribute GhostDir4 {North,South,East,West,Stop}
@attribute NearestFoodDist numeric
@attribute NumOfFood numeric
@attribute Score numeric
@attribute NextScore numeric
@attribute Direction {North,South,East,West,Stop}

@data
8,13,1,1,1,0,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,-1,0,-92,-93,North
8,14,1,1,0,0,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,-1,0,-93,-94,West
8,15,1,1,0,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,-1,0,-94,-95,West
7,15,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,-1,0,-95,-96,South
6,15,1,1,1,1,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,-1,0,-96,-97,South
6,14,1,1,0,0,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,-1,0,-97,-98,North
6,13,1,1,0,0,10,15,13,15,14,15,17,15,6,9,10,13,Stop,Stop,Stop,Stop,-1,0,-98,-99,North
6,14,1,1,0,0,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,-1,0,-99,-100,East
6,15,1,1,1,1,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,-1,0,-100,-101,East
7,15,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,-1,0,-101,-102,South
8,15,1,1,0,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,-1,0,-102,-103,South
8,14,1,1,0,0,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,-1,0,-103,-104,East
8,13,1,1,1,0,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,-1,0,-104,-105,East
9,13,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,-1,0,-105,-106,East
10,13,0,0,1,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,-1,0,-106,-107,East
11,13,0,0,1,1,10,15,13,15,14,15,17,15,3,4,5,8,Stop,Stop,Stop,Stop,-1,0,-107,-108,East
12,13,0,0,1,1,10,15,13,15,14,15,17,15,4,3,4,7,Stop,Stop,Stop,Stop,-1,0,-108,-109,West
13,13,0,0,1,1,10,15,13,15,14,15,17,15,5,2,3,6,Stop,Stop,Stop,Stop,-1,0,-109,-110,West
12,13,0,0,1,1,10,15,13,15,14,15,17,15,4,3,4,7,Stop,Stop,Stop,Stop,-1,0,-110,-111,West
11,13,0,0,1,1,10,15,13,15,14,15,17,15,3,4,5,8,Stop,Stop,Stop,Stop,-1,0,-111,-112,West
10,13,0,0,1,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,-1,0,-112,-113,West
9,13,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,-1,0,-113,-114,South
8,13,1,1,1,0,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,-1,0,-114,-115,South
8,12,1,1,0,0,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,-1,0,-115,-116,West
8,11,1,0,1,1,10,15,13,15,14,15,17,15,6,9,10,13,Stop,Stop,Stop,Stop,-1,0,-116,-117,West
7,11,0,0,1,1,10,15,13,15,14,15,17,15,7,10,11,14,Stop,Stop,Stop,Stop,-1,0,-117,-118,North
6,11,1,1,1,1,10,15,13,15,14,15,17,15,8,11,12,15,Stop,Stop,Stop,Stop,-1,0,-118,-119,North
6,12,1,1,0,0,10,15,13,15,14,15,17,15,7,10,11,14,Stop,Stop,Stop,Stop,-1,0,-119,-120,North
6,13,1,1,0,0,10,15,13,15,14,15,17,15,6,9,10,13,Stop,Stop,Stop,Stop,-1,0,-120,-121,North
6,14,1,1,0,0,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,-1,0,-121,-122,East
6,15,1,1,1,1,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,-1,0,-122,-123,East
7,15,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,-1,0,-123,-124,South
8,15,1,1,0,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,-1,0,-124,-125,South
8,14,1,1,0,0,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,-1,0,-125,-126,East
8,13,1,1,1,0,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,-1,0,-126,-127,East
9,13,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,-1,0,-127,-128,East
10,13,0,0,1,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,-1,0,-128,-129,East
11,13,0,0,1,1,10,15,13,15,14,15,17,15,3,4,5,8,Stop,Stop,Stop,Stop,-1,0,-129,-130,East
12,13,0,0,1,1,10,15,13,15,14,15,17,15,4,3,4,7,Stop,Stop,Stop,Stop,-1,0,-130,-131,East
13,13,0,0,1,1,10,15,13,15,14,15,17,15,5,2,3,6,Stop,Stop,Stop,Stop,-1,0,-131,-132,East
14,13,0,0,1,1,10,15,13,15,14,15,17,15,6,3,2,5,Stop,Stop,Stop,Stop,-1,0,-132,-133,East
15,13,0,0,1,1,10,15,13,15,14,15,17,15,7,4,3,4,Stop,Stop,Stop,Stop,-1,0,-133,-134,East
16,13,0,0,1,1,10,15,13,15,14,15,17,15,8,5,4,3,Stop,Stop,Stop,Stop,-1,0,-134,-135,East
17,13,0,0,1,1,10,15,13,15,14,15,17,15,9,6,5,2,Stop,Stop,Stop,Stop,-1,0,-135,-136,East
18,13,0,0,1,1,10,15,13,15,14,15,17,15,10,7,6,3,Stop,Stop,Stop,Stop,-1,0,-136,-137,North
19,13,1,1,0,1,10,15,13,15,14,15,17,15,11,8,7,4,Stop,Stop,Stop,Stop,-1,0,-137,-138,North
19,14,1,1,0,0,10,15,13,15,14,15,17,15,10,7,6,3,Stop,Stop,Stop,Stop,-1,0,-138,-139,South
19,15,1,1,1,0,10,15,13,15,14,15,17,15,9,6,5,2,Stop,Stop,Stop,Stop,-1,0,-139,-140,South
19,14,1,1,0,0,10,15,13,15,14,15,17,15,10,7,6,3,Stop,Stop,Stop,Stop,-1,0,-140,-141,South
19,13,1,1,0,1,10,15,13,15,14,15,17,15,11,8,7,4,Stop,Stop,Stop,Stop,-1,0,-141,-142,South
19,12,1,1,0,0,10,15,13,15,14,15,17,15,12,9,8,5,Stop,Stop,Stop,Stop,-1,0,-142,-143,West
19,11,1,0,1,1,10,15,13,15,14,15,17,15,13,10,9,6,Stop,Stop,Stop,Stop,-1,0,-143,-144,West
18,11,0,0,1,1,10,15,13,15,14,15,17,15,12,9,8,5,Stop,Stop,Stop,Stop,-1,0,-144,-145,West
17,11,0,0,1,1,10,15,13,15,14,15,17,15,11,8,7,4,Stop,Stop,Stop,Stop,-1,0,-145,-146,West
16,11,0,0,1,1,10,15,13,15,14,15,17,15,10,7,6,5,Stop,Stop,Stop,Stop,-1,0,-146,-147,East
15,11,0,1,1,0,10,15,13,15,14,15,17,15,9,6,5,6,Stop,Stop,Stop,Stop,-1,0,-147,-148,East
16,11,0,0,1,1,10,15,13,15,14,15,17,15,10,7,6,5,Stop,Stop,Stop,Stop,-1,0,-148,-149,East
17,11,0,0,1,1,10,15,13,15,14,15,17,15,11,8,7,4,Stop,Stop,Stop,Stop,-1,0,-149,-150,East
18,11,0,0,1,1,10,15,13,15,14,15,17,15,12,9,8,5,Stop,Stop,Stop,Stop,-1,0,-150,-151,East
19,11,1,0,1,1,10,15,13,15,14,15,17,15,13,10,9,6,Stop,Stop,Stop,Stop,-1,0,-151,-152,East
20,11,0,0,1,1,10,15,13,15,14,15,17,15,14,11,10,7,Stop,Stop,Stop,Stop,-1,0,-152,-153,North
21,11,1,1,1,1,10,15,13,15,14,15,17,15,15,12,11,8,Stop,Stop,Stop,Stop,-1,0,-153,-154,North
21,12,1,1,0,0,10,15,13,15,14,15,17,15,14,11,10,7,Stop,Stop,Stop,Stop,-1,0,-154,-155,North
21,13,1,1,0,0,10,15,13,15,14,15,17,15,13,10,9,6,Stop,Stop,Stop,Stop,-1,0,-155,-156,North
21,14,1,1,0,0,10,15,13,15,14,15,17,15,12,9,8,5,Stop,Stop,Stop,Stop,-1,0,-156,-157,West
21,15,1,1,1,1,10,15,13,15,14,15,17,15,11,8,7,4,Stop,Stop,Stop,Stop,-1,0,-157,-158,West
20,15,0,0,1,1,10,15,13,15,14,15,17,15,10,7,6,3,Stop,Stop,Stop,Stop,-1,0,-158,-159,South
19,15,1,1,1,0,10,15,13,15,14,15,17,15,9,6,5,2,Stop,Stop,Stop,Stop,-1,0,-159,-160,South
19,14,1,1,0,0,10,15,13,15,14,15,17,15,10,7,6,3,Stop,Stop,Stop,Stop,-1,0,-160,-161,South
19,13,1,1,0,1,10,15,13,15,14,15,17,15,11,8,7,4,Stop,Stop,Stop,Stop,-1,0,-161,-162,South
19,12,1,1,0,0,10,15,13,15,14,15,17,15,12,9,8,5,Stop,Stop,Stop,Stop,-1,0,-162,-163,West
19,11,1,0,1,1,10,15,13,15,14,15,17,15,13,10,9,6,Stop,Stop,Stop,Stop,-1,0,-163,-164,West
18,11,0,0,1,1,10,15,13,15,14,15,17,15,12,9,8,5,Stop,Stop,Stop,Stop,-1,0,-164,-165,West
17,11,0,0,1,1,10,15,13,15,14,15,17,15,11,8,7,4,Stop,Stop,Stop,Stop,-1,0,-165,-166,West
16,11,0,0,1,1,10,15,13,15,14,15,17,15,10,7,6,5,Stop,Stop,Stop,Stop,-1,0,-166,-167,East
15,11,0,1,1,0,10,15,13,15,14,15,17,15,9,6,5,6,Stop,Stop,Stop,Stop,-1,0,-167,-168,East
16,11,0,0,1,1,10,15,13,15,14,15,17,15,10,7,6,5,Stop,Stop,Stop,Stop,-1,0,-168,-169,East
17,11,0,0,1,1,10,15,13,15,14,15,17,15,11,8,7,4,Stop,Stop,Stop,Stop,-1,0,-169,-170,East
18,11,0,0,1,1,10,15,13,15,14,15,17,15,12,9,8,5,Stop,Stop,Stop,Stop,-1,0,-170,-171,East
19,11,1,0,1,1,10,15,13,15,14,15,17,15,13,10,9,6,Stop,Stop,Stop,Stop,-1,0,-171,-172,East
20,11,0,0,1,1,10,15,13,15,14,15,17,15,14,11,10,7,Stop,Stop,Stop,Stop,-1,0,-172,-173,North
21,11,1,1,1,1,10,15,13,15,14,15,17,15,15,12,11,8,Stop,Stop,Stop,Stop,-1,0,-173,-174,North
21,12,1,1,0,0,10,15,13,15,14,15,17,15,14,11,10,7,Stop,Stop,Stop,Stop,-1,0,-174,-175,North
21,13,1,1,0,0,10,15,13,15,14,15,17,15,13,10,9,6,Stop,Stop,Stop,Stop,-1,0,-175,-176,North
21,14,1,1,0,0,10,15,13,15,14,15,17,15,12,9,8,5,Stop,Stop,Stop,Stop,-1,0,-176,-177,West
21,15,1,1,1,1,10,15,13,15,14,15,17,15,11,8,7,4,Stop,Stop,Stop,Stop,-1,0,-177,-178,West
20,15,0,0,1,1,10,15,13,15,14,15,17,15,10,7,6,3,Stop,Stop,Stop,Stop,-1,0,-178,-179,South
19,15,1,1,1,0,10,15,13,15,14,15,17,15,9,6,5,2,Stop,Stop,Stop,Stop,-1,0,-179,-180,South
19,14,1,1,0,0,10,15,13,15,14,15,17,15,10,7,6,3,Stop,Stop,Stop,Stop,-1,0,-180,-181,South
19,13,1,1,0,1,10,15,13,15,14,15,17,15,11,8,7,4,Stop,Stop,Stop,Stop,-1,0,-181,-182,South
19,12,1,1,0,0,10,15,13,15,14,15,17,15,12,9,8,5,Stop,Stop,Stop,Stop,-1,0,-182,-183,West
19,11,1,0,1,1,10,15,13,15,14,15,17,15,13,10,9,6,Stop,Stop,Stop,Stop,-1,0,-183,-184,West
18,11,0,0,1,1,10,15,13,15,14,15,17,15,12,9,8,5,Stop,Stop,Stop,Stop,-1,0,-184,-185,West
17,11,0,0,1,1,10,15,13,15,14,15,17,15,11,8,7,4,Stop,Stop,Stop,Stop,-1,0,-185,-186,West
16,11,0,0,1,1,10,15,13,15,14,15,17,15,10,7,6,5,Stop,Stop,Stop,Stop,-1,0,-186,-187,East
15,11,0,1,1,0,10,15,13,15,14,15,17,15,9,6,5,6,Stop,Stop,Stop,Stop,-1,0,-187,-188,East
16,11,0,0,1,1,10,15,13,15,14,15,17,15,10,7,6,5,Stop,Stop,Stop,Stop,-1,0,-188,-189,East
17,11,0,0,1,1,10,15,13,15,14,15,17,15,11,8,7,4,Stop,Stop,Stop,Stop,-1,0,-189,-190,East
18,11,0,0,1,1,10,15,13,15,14,15,17,15,12,9,8,5,Stop,Stop,Stop,Stop,-1,0,-190,-191,East
19,11,1,0,1,1,10,15,13,15,14,15,17,15,13,10,9,6,Stop,Stop,Stop,Stop,-1,0,-191,-192,East
20,11,0,0,1,1,10,15,13,15,14,15,17,15,14,11,10,7,Stop,Stop,Stop,Stop,-1,0,-192,-193,North
21,11,1,1,1,1,10,15,13,15,14,15,17,15,15,12,11,8,Stop,Stop,Stop,Stop,-1,0,-193,-194,North
21,12,1,1,0,0,10,15,13,15,14,15,17,15,14,11,10,7,Stop,Stop,Stop,Stop,-1,0,-194,-195,North
21,13,1,1,0,0,10,15,13,15,14,15,17,15,13,10,9,6,Stop,Stop,Stop,Stop,-1,0,-195,-196,North
21,14,1,1,0,0,10,15,13,15,14,15,17,15,12,9,8,5,Stop,Stop,Stop,Stop,-1,0,-196,-197,West
21,15,1,1,1,1,10,15,13,15,14,15,17,15,11,8,7,4,Stop,Stop,Stop,Stop,-1,0,-197,-198,West
20,15,0,0,1,1,10,15,13,15,14,15,17,15,10,7,6,3,Stop,Stop,Stop,Stop,-1,0,-198,-199,North
19,15,1,1,1,0,10,15,13,15,14,15,17,15,9,6,5,2,Stop,Stop,Stop,Stop,-1,0,-199,-200,North
19,16,1,1,0,0,10,15,13,15,14,15,17,15,10,7,6,3,Stop,Stop,Stop,Stop,-1,0,-200,-201,West
19,17,0,1,0,1,10,15,13,15,14,15,17,15,11,8,7,4,Stop,Stop,Stop,Stop,-1,0,-201,-202,West
18,17,0,0,1,1,10,15,13,15,14,15,17,15,10,7,6,3,Stop,Stop,Stop,Stop,-1,0,-202,-203,West
17,17,0,0,1,1,10,15,13,15,14,15,17,15,9,6,5,2,Stop,Stop,Stop,Stop,-1,0,-203,-204,West
16,17,0,0,1,1,10,15,13,15,14,15,17,15,8,5,4,3,Stop,Stop,Stop,Stop,-1,0,-204,-205,West
15,17,1,0,1,1,10,15,13,15,14,15,17,15,7,4,3,4,Stop,Stop,Stop,Stop,-1,0,-205,-206,West
14,17,0,1,1,1,10,15,13,15,14,15,17,15,6,3,2,5,Stop,Stop,Stop,Stop,-1,0,-206,-207,South
13,17,0,1,1,1,10,15,13,15,14,15,17,15,5,2,3,6,Stop,Stop,Stop,Stop,-1,0,-207,-208,South
13,16,1,1,1,0,10,15,13,15,14,15,17,15,4,1,2,5,Stop,Stop,Stop,Stop,-1,0,-208,-9,West
13,15,1,0,1,1,10,15,3,1,14,15,17,15,3,-1,1,4,Stop,Stop,Stop,Stop,-1,0,-9,-10,West
12,15,0,0,1,1,10,15,3,1,14,15,17,15,2,-1,2,5,Stop,Stop,Stop,Stop,-1,0,-10,-11,West
11,15,0,0,1,1,10,15,3,1,14,15,17,15,1,-1,3,6,Stop,Stop,Stop,Stop,-1,0,-11,188,East
10,15,0,0,1,0,1,1,3,1,14,15,17,15,-1,-1,4,7,Stop,Stop,Stop,Stop,-1,0,188,187,East
11,15,0,0,1,1,1,1,3,1,14,15,17,15,-1,-1,3,6,Stop,Stop,Stop,Stop,-1,0,187,186,East
12,15,0,0,1,1,1,1,3,1,14,15,17,15,-1,-1,2,5,Stop,Stop,Stop,Stop,-1,0,186,185,East
13,15,1,0,1,1,1,1,3,1,14,15,17,15,-1,-1,1,4,Stop,Stop,Stop,Stop,-1,0,185,384,East
14,15,1,0,1,1,1,1,3,1,5,1,17,15,-1,-1,-1,3,Stop,Stop,Stop,Stop,-1,0,384,383,East
15,15,0,0,1,1,1,1,3,1,5,1,17,15,-1,-1,-1,2,Stop,Stop,Stop,Stop,-1,0,383,382,East
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,1,114,0,99,West
8,1,0,0,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,113,99,198,West
7,1,0,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,112,198,297,North
6,1,1,0,1,0,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,1,111,297,396,North
6,2,1,1,0,0,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,110,396,495,West
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,109,495,594,West
5,3,1,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,108,594,693,South
4,3,1,1,1,1,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,1,107,693,792,South
4,2,1,1,0,0,8,7,9,7,10,7,11,7,9,10,11,12,Stop,Stop,Stop,Stop,1,106,792,891,North
4,1,1,0,0,1,8,7,9,7,10,7,11,7,10,11,12,13,Stop,Stop,Stop,Stop,1,105,891,890,North
4,2,1,1,0,0,8,7,9,7,10,7,11,7,9,10,11,12,Stop,Stop,Stop,Stop,2,105,890,889,East
4,3,1,1,1,1,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,1,105,889,888,East
5,3,1,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,105,888,887,East
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,105,887,986,East
7,3,0,0,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,104,986,1085,North
8,3,1,0,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,1,103,1085,1084,North
8,4,1,1,0,0,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,2,103,1084,1083,South
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,2,103,1083,1082,North
8,4,1,1,0,0,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,2,103,1082,1081,South
8,5,0,1,1,0,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,2,103,1081,1080,South
8,4,1,1,0,0,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,2,103,1080,1079,West
8,3,1,0,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,1,103,1079,1078,West
7,3,0,0,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,2,103,1078,1077,South
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,103,1077,1076,South
6,2,1,1,0,0,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,2,103,1076,1075,East
6,1,1,0,1,0,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,3,103,1075,1074,East
7,1,0,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,3,103,1074,1073,West
8,1,0,0,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,2,103,1073,1072,West
7,1,0,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,3,103,1072,1071,North
6,1,1,0,1,0,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,3,103,1071,1070,North
6,2,1,1,0,0,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,2,103,1070,1069,West
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,103,1069,1068,North
5,3,1,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,1,103,1068,1167,North
5,4,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,1,102,1167,1266,North
5,5,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,1,101,1266,1365,East
5,6,1,1,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,1,100,1365,1464,North
6,6,1,1,0,1,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,1,99,1464,1563,East
6,7,1,1,1,1,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,1,98,1563,1562,East
7,7,0,0,1,1,8,7,9,7,10,7,11,7,1,2,3,4,Stop,Stop,Stop,Stop,2,98,1562,1761,East
8,7,0,0,1,1,1,1,9,7,10,7,11,7,-1,1,2,3,Stop,Stop,Stop,Stop,3,98,1761,1960,East
